chromosome,beg,end,strand,gene_name,log2FC,pval_adj,DE
chr12,1596966,1598074,+,_chr12_000041,1.01200322029663,1.87733998720863e-06,up
chr12,1763720,1774596,+,_chr12_000042,0.695756774928157,0.0311358677746815,up
chr12,1820684,1822515,+,_chr12_000045,-2.87931449464724,0.0466653694124576,down
chr12,1835588,1837326,+,_chr12_000047,2.17338672770171,0.0118413323549957,up
chr12,1844584,1846308,+,_chr12_000050,-2.66623660437363,2.92137012886883e-05,down
chr12,1873659,1877466,+,_chr12_000052,0.752457855141816,4.18258148295573e-09,up
chr12,1884458,1890274,+,_chr12_000055,0.799777244625323,0.000150379505222079,up
chr12,2154937,2157582,+,_chr12_000057,0.7215822543044,0.000546611136343001,up
chr12,2199151,2201699,+,_chr12_000058,0.947911028419881,1.86943855110864e-08,up
chr12,2357470,2358190,+,_chr12_000065,1.09000398777753,0.0359514797827673,up
chr12,2381105,2382053,+,_chr12_000067,1.19832778904837,5.49042199254573e-13,up
chr12,2404258,2407001,+,_chr12_000068,1.09686775830236,2.82020326319438e-08,up
chr12,2418061,2423354,+,_chr12_000069,2.6008790632355,8.60200299509684e-54,up
chr12,2430282,2434190,+,_chr12_000070,2.85403357943199,1.87881895000928e-37,up
chr12,2435296,2443667,+,_chr12_000071,3.14538333932203,5.98544988820786e-79,up
chr12,2457925,2462873,+,_chr12_000072,1.5852121318039,2.10336573868886e-21,up
chr12,2464949,2467176,+,_chr12_000073,0.781130228926599,0.0323767992111746,up
chr12,2468550,2470835,+,_chr12_000074,1.24402794824719,5.13443161591715e-09,up
chr12,2518131,2527553,+,_chr12_000077,1.06643067280214,3.04708410761576e-05,up
chr12,2529563,2534804,+,_chr12_000078,1.03844406834481,9.27583326119585e-11,up
chr12,2756173,2768378,+,_chr12_000084,0.883610674524661,3.02409513621312e-09,up
chr12,2770621,2775452,+,_chr12_000085,0.844391328563243,0.0108753220408794,up
chr12,2792788,2804772,+,_chr12_000087,1.02712151968914,0.000289228027894758,up
chr12,2945541,2949456,+,_chr12_000093,0.687304494089975,0.000126346749434475,up
chr12,2950473,2957359,+,_chr12_000094,0.795640880225963,0.000752157582817645,up
chr12,2974645,2975658,+,_chr12_000095,0.964953175876966,4.51680926306402e-09,up
chr12,3136495,3139052,+,_chr12_000100,1.25982549678595,2.60333325359345e-12,up
chr12,3172857,3184340,+,_chr12_000102,0.91781376359855,1.18320103671345e-05,up
chr12,3223087,3244242,+,_chr12_000103,1.2829365759002,5.51148097357917e-07,up
chr12,3245926,3252872,+,_chr12_000104,0.797373193956727,0.0135984104576514,up
chr12,3264716,3279117,+,_chr12_000105,0.872769420292483,1.94978296791571e-05,up
chr12,3291608,3301590,+,_chr12_000106,1.42950651096801,3.55541031094889e-15,up
chr12,3323283,3339605,+,_chr12_000107,1.07327162985144,1.78809291239767e-25,up
chr12,3451767,3456480,+,_chr12_000114,0.53531311485698,0.0370948440642689,up
chr12,3489755,3491599,+,_chr12_000116,0.793778802057769,4.04780592286083e-06,up
chr12,3493398,3503693,+,_chr12_000117,1.0895995950157,1.22966547487186e-10,up
chr12,3508839,3510885,+,_chr12_000119,-4.10140664260506,0.000216987491801571,down
chr12,3511409,3515763,+,_chr12_000120,0.891372312872078,0.0176689657634621,up
chr12,3515765,3520582,+,_chr12_000121,1.45375083073101,0.0238886231712745,up
chr12,3538463,3542463,+,_chr12_000124,1.12159350957913,2.81461798671884e-08,up
chr12,3552296,3560648,+,_chr12_000125,1.31753594853559,5.28257705555934e-10,up
chr12,3574778,3586990,+,_chr12_000126,1.00267615286703,0.000388925815429221,up
chr12,3858171,3862984,+,_chr12_000127,1.3448843757971,2.63900563811938e-05,up
chr12,3868561,3870767,+,_chr12_000128,1.25656193599404,7.88371377204262e-21,up
chr12,3922850,3923879,+,_chr12_000130,1.23016774630505,6.18212247859903e-05,up
chr12,3925280,3931988,+,_chr12_000131,0.980265415092952,2.81557965301472e-09,up
chr12,3932654,3936927,+,_chr12_000132,1.02800178727324,5.20444749640678e-08,up
chr12,3972802,3978210,+,_chr12_000135,1.12143161968075,8.59241521348513e-11,up
chr12,4002446,4005074,+,_chr12_000136,1.22640278883105,5.41823087987049e-20,up
chr12,4015857,4019673,+,_chr12_000137,0.760232187845307,0.000101662077027629,up
chr12,4042624,4046771,+,_chr12_000141,0.838401646936385,5.59823459494486e-08,up
chr12,4371124,4373938,+,_chr12_000142,1.54468152453491,7.9392529542558e-05,up
chr12,4393178,4397042,+,_chr12_000143,0.948938727072449,1.97981303240677e-13,up
chr12,4419461,4426502,+,_chr12_000145,0.548678642207718,9.14922439852731e-05,up
chr12,4744463,4747010,+,_chr12_000155,-2.24388384068492,0.00148331160245858,down
chr12,4762101,4766627,+,_chr12_000156,1.50846413044546,1.13792327542388e-11,up
chr12,4804797,4812383,+,_chr12_000160,0.956951974147973,1.94661817805998e-09,up
chr12,4814326,4815955,+,_chr12_000161,1.22585509399881,7.73369154483674e-12,up
chr12,4821803,4824221,+,_chr12_000164,0.99662202015413,0.0104086480874379,up
chr12,4845134,4851275,+,_chr12_000165,0.626701312257931,0.00146793221193847,up
chr12,4876779,4884176,+,_chr12_000167,1.10514389222122,7.47706938409865e-08,up
chr12,4893718,4905707,+,_chr12_000168,0.919973011600562,3.0436213864395e-19,up
chr12,4906633,4918775,+,_chr12_000169,0.980144671238565,4.89349226434073e-08,up
chr12,4919691,4929725,+,_chr12_000170,1.02037951616784,0.00405967959278317,up
chr12,5023748,5026506,+,_chr12_000171,1.21118709877914,1.20588371466281e-12,up
chr12,5155885,5159732,+,_chr12_000174,1.20810976753378,4.15325203419125e-07,up
chr12,5179161,5184569,+,_chr12_000175,0.836604614762379,0.000377909132132198,up
chr12,5184833,5188211,+,_chr12_000176,1.16198517468956,9.09221120097582e-09,up
chr12,5205752,5212848,+,_chr12_000177,0.774274646930345,2.38935411002697e-05,up
chr12,5215522,5218106,+,_chr12_000178,0.920281137378942,2.31917852834702e-21,up
chr12,5218571,5221845,+,_chr12_000179,1.04381003909934,4.48538723512434e-11,up
chr12,5279582,5289278,+,_chr12_000181,0.798276852551159,6.0182366667506e-06,up
chr12,5290906,5312489,+,_chr12_000182,0.833125610594524,6.2831374980448e-05,up
chr12,5342000,5347124,+,_chr12_000183,0.775909507419995,2.61965645265975e-08,up
chr12,5374235,5380185,+,_chr12_000185,0.925116078404176,1.45447214107699e-05,up
chr12,5381347,5383679,+,_chr12_000186,1.16441966718026,2.29776391362443e-09,up
chr12,5392204,5393721,+,_chr12_000187,1.12724542039262,0.0372755937260391,up
chr12,5397068,5401119,+,_chr12_000188,0.553099531832569,1.30530019250997e-05,up
chr12,5539264,5544992,+,_chr12_000189,1.38802585019911,5.83785934880285e-19,up
chr12,5603629,5604821,+,_chr12_000190,0.972488782974059,0.000322044784730759,up
chr12,5655529,5660058,+,_chr12_000192,0.981841026871072,4.61277008143124e-15,up
chr12,5718084,5720528,+,_chr12_000195,1.29270235665917,1.6380045988656e-19,up
chr12,5748942,5751102,+,_chr12_000197,0.762155139813079,0.0453897576885677,up
chr12,5769054,5774916,+,_chr12_000199,1.04663919332276,1.18361273395614e-07,up
chr12,5776789,5790749,+,_chr12_000200,1.01566930417715,1.63936076392566e-10,up
chr12,5817944,5822180,+,_chr12_000202,0.720216468824348,2.39268572309437e-05,up
chr12,5826458,5828820,+,_chr12_000205,0.698486682163605,0.00234317449965775,up
chr12,5881457,5885237,+,_chr12_000209,0.883119987463368,2.45078684136894e-10,up
chr12,5915064,5916744,+,_chr12_000215,0.949400162472619,2.60724834445352e-06,up
chr12,5924774,5930685,+,_chr12_000216,0.751402142100479,3.12548216588865e-05,up
chr12,5992193,6001481,+,_chr12_000227,1.16934276584867,0.00117501029494094,up
chr12,6044493,6048446,+,_chr12_000228,1.36159387337986,5.47960094403873e-13,up
chr12,6053000,6060650,+,_chr12_000229,0.763565246233918,1.27281827573745e-06,up
chr12,6287530,6292067,+,_chr12_000232,0.992699926404045,0.00062767875821098,up
chr12,6319130,6321523,+,_chr12_000233,3.65566201445078,0.00504768021529956,up
chr12,6342106,6346392,+,_chr12_000235,0.942185503664613,0.000685319622536484,up
chr12,6350185,6356116,+,_chr12_000236,1.20163702413501,6.85818734105231e-07,up
chr12,6379050,6388896,+,_chr12_000239,1.03329299702065,1.86343813373403e-06,up
chr12,6390750,6395468,+,_chr12_000240,0.517655847134478,1.66507890052389e-07,up
chr12,6396493,6399658,+,_chr12_000241,1.40612669132428,3.07819731818187e-30,up
chr12,6464038,6469058,+,_chr12_000242,0.629360551734045,0.000124070923579753,up
chr12,6476470,6480526,+,_chr12_000243,0.978765994049025,6.35415988803103e-21,up
chr12,6487462,6490605,+,_chr12_000244,1.57405054367513,1.10828864323447e-10,up
chr12,6493918,6496800,+,_chr12_000245,0.928843592979694,3.57720771491898e-13,up
chr12,6594800,6609452,+,_chr12_000247,1.15699565385672,1.72455740552411e-07,up
chr12,6631743,6635958,+,_chr12_000249,1.4816248087905,2.91093996886311e-06,up
chr12,6640600,6649763,+,_chr12_000250,1.38521363525891,1.43264932128788e-33,up
chr12,6650820,6651561,+,_chr12_000251,1.39515748218104,2.51105230354683e-06,up
chr12,6783748,6794328,+,_chr12_000253,0.923339288548817,1.72645442380643e-05,up
chr12,6797838,6804645,+,_chr12_000255,1.61321009572506,3.70600575189436e-16,up
chr12,6891088,6900167,+,_chr12_000259,1.04599217415825,3.51452376173261e-31,up
chr12,7359852,7363272,+,_chr12_000269,1.59818414389623,3.62890850032588e-17,up
chr12,7364036,7368690,+,_chr12_000270,1.22916290431677,9.9954377898721e-09,up
chr12,7369491,7376115,+,_chr12_000271,1.2120741558754,8.83054179549496e-13,up
chr12,7459148,7460115,+,_chr12_000272,1.38644567714604,1.15089385737817e-08,up
chr12,7497140,7505789,+,_chr12_000275,1.3367845617017,3.32864422334512e-13,up
chr12,7564041,7564969,+,_chr12_000277,1.08397279746679,2.98292200975125e-08,up
chr12,7657981,7663862,+,_chr12_000280,1.89214804913506,4.48857793946016e-32,up
chr12,7666923,7670021,+,_chr12_000281,1.55924026352939,4.43034365299661e-21,up
chr12,7717656,7720992,+,_chr12_000282,1.75519214861733,6.07136216159968e-47,up
chr12,7740720,7748284,+,_chr12_000285,0.817809421091657,0.00182556453910496,up
chr12,7783644,7791929,+,_chr12_000289,1.51537271734487,8.06713603255746e-09,up
chr12,8173130,8177537,+,_chr12_000299,1.25748934195298,1.24554559163462e-06,up
chr12,8182292,8190599,+,_chr12_000300,2.16489274618994,2.63540118147155e-41,up
chr12,8209370,8215712,+,_chr12_000302,1.32980912182314,2.68820028321624e-57,up
chr12,8381034,8385213,+,_chr12_000303,1.22892476061132,1.86793942099931e-10,up
chr12,8432276,8437486,+,_chr12_000304,1.99379382937202,3.05434325487895e-49,up
chr12,8467166,8469975,+,_chr12_000306,0.991004970456147,9.27932048983908e-06,up
chr12,8666127,8670773,+,_chr12_000312,1.04777092867985,0.0400079328817473,up
chr12,8887563,8894282,+,_chr12_000316,0.982380744676717,0.000355805379246896,up
chr12,9027383,9034148,+,_chr12_000321,1.42874603975673,2.09579706905437e-23,up
chr12,9249237,9255269,+,_chr12_000324,1.11388937341291,3.52849008155543e-05,up
chr12,9921487,9929405,+,_chr12_000333,0.651617340355151,0.000894346164402241,up
chr12,9932286,9935357,+,_chr12_000334,1.09239721807963,1.80080360561091e-05,up
chr12,10041125,10043925,+,_chr12_000337,1.04315677215317,0.000133376641518489,up
chr12,10059586,10060767,+,_chr12_000338,0.79436256147699,0.00242911096937243,up
chr12,10069580,10076129,+,_chr12_000339,1.17193077345499,1.19151824192819e-14,up
chr12,10177697,10184063,+,_chr12_000340,0.7374802563475,0.0459175131846093,up
chr12,10185906,10192631,+,_chr12_000341,0.908260084335846,9.39221273064071e-08,up
chr12,10266554,10274649,+,_chr12_000342,1.11525785948959,1.62833428519639e-15,up
chr12,10433369,10435686,+,_chr12_000347,0.918888010257831,0.023431602014006,up
chr12,10468768,10475807,+,_chr12_000352,0.808862931846348,0.0158046457330792,up
chr12,10602363,10610104,+,_chr12_000353,1.00709463573531,4.53385109509123e-23,up
chr12,10621796,10628634,+,_chr12_000354,1.08489445254137,6.20553103105834e-10,up
chr12,10750208,10756892,+,_chr12_000356,0.948660417790368,0.00876969825677524,up
chr12,10791933,10796243,+,_chr12_000359,1.49528238846183,0.000131044342299398,up
chr12,10796320,10797519,+,_chr12_000360,1.77719770194725,1.67197393664406e-08,up
chr12,10833582,10839855,+,_chr12_000361,0.971129392485937,1.67487835594488e-05,up
chr12,10859709,10863626,+,_chr12_000365,0.861459301010767,8.91606923394121e-07,up
chr12,11138582,11142500,+,_chr12_000376,1.12203993969942,0.00628288877369145,up
chr12,11359036,11363557,+,_chr12_000380,1.26381351854413,8.28823246235325e-13,up
chr12,11479377,11484761,+,_chr12_000381,0.782099127753479,8.10849016759022e-05,up
chr12,11548676,11552054,+,_chr12_000385,1.2417680897992,7.27084293501806e-12,up
chr12,11553685,11556314,+,_chr12_000386,0.959569400122707,4.83228172274715e-06,up
chr12,11557096,11560305,+,_chr12_000387,0.549217958644846,0.00300312783228584,up
chr12,11809185,11813743,+,_chr12_000392,0.844505261392728,0.00712066388609206,up
chr12,11823411,11827047,+,_chr12_000397,1.13558034985612,1.89415443403297e-06,up
chr12,11906302,11914212,+,_chr12_000399,0.977307948844684,1.30705927878413e-09,up
chr12,12000088,12005942,+,_chr12_000403,0.745011737134752,0.000528104236427106,up
chr12,12214275,12217424,+,_chr12_000406,1.08692581648401,1.46256003082529e-13,up
chr12,12859923,12862607,+,_chr12_000412,0.871203006219553,0.00551734198709687,up
chr12,12926318,12934587,+,_chr12_000414,1.06782395692118,2.43406055279618e-09,up
chr12,12935830,12944587,+,_chr12_000415,0.695862978700175,6.46947586908704e-05,up
chr12,12953191,12955784,+,_chr12_000417,0.971051751480064,0.00265864586981205,up
chr12,13080226,13084319,+,_chr12_000420,1.0377921691025,2.93458431381485e-09,up
chr12,13246832,13249102,+,_chr12_000425,1.32487883700557,0.0413675543220723,up
chr12,13336931,13343544,+,_chr12_000426,0.938911660829463,5.01303690792528e-06,up
chr12,13360800,13365815,+,_chr12_000427,1.00234466981626,1.6449142814388e-07,up
chr12,13646342,13650349,+,_chr12_000431,0.998890902258383,6.61727745259813e-08,up
chr12,13656587,13659132,+,_chr12_000432,1.04576544455844,6.33071264524359e-05,up
chr12,13661750,13664400,+,_chr12_000433,0.905573990171064,0.00203573182462114,up
chr12,13799879,13802522,+,_chr12_000435,0.925135154500684,3.14304481666983e-05,up
chr12,13819533,13821861,+,_chr12_000437,1.00010495719723,2.15386783977877e-07,up
chr12,13857149,13865774,+,_chr12_000438,0.851158674049624,3.68088739631351e-07,up
chr12,13929819,13935371,+,_chr12_000439,1.19281441329778,1.58680120165406e-13,up
chr12,13940552,13942262,+,_chr12_000440,1.43984641117764,0.000338265346327996,up
chr12,13958314,13959297,+,_chr12_000441,-1.66605163603774,0.0378754079697092,down
chr12,13971463,13974514,+,_chr12_000442,0.944366386713438,6.36984312825577e-06,up
chr12,13988084,13992197,+,_chr12_000444,1.11433211134173,0.0109485532053821,up
chr12,14136015,14143519,+,_chr12_000450,1.00305740330823,7.53654820956375e-15,up
chr12,14145656,14149037,+,_chr12_000451,1.02859712404285,4.50426175436675e-12,up
chr12,14153371,14159893,+,_chr12_000452,0.999033696194514,7.05181644244089e-17,up
chr12,14175246,14181776,+,_chr12_000454,1.22292029456887,8.22199738511594e-09,up
chr12,14276855,14277964,+,_chr12_000455,1.17880891452611,4.43973834201737e-13,up
chr12,14498752,14502969,+,_chr12_000459,0.894244835097279,1.46943649143908e-05,up
chr12,14786452,14791584,+,_chr12_000467,1.09852138544691,8.70779327497763e-18,up
chr12,14793673,14798657,+,_chr12_000468,1.49607376106631,0.000286453479678678,up
chr12,14830816,14840144,+,_chr12_000469,0.802785944054645,4.34808185205421e-10,up
chr12,14856095,14866248,+,_chr12_000471,1.03139562973417,2.02070972305521e-14,up
chr12,15074962,15080069,+,_chr12_000476,0.81780796811311,4.92840523841398e-11,up
chr12,15085141,15088739,+,_chr12_000477,1.02739333514544,6.23682504639358e-21,up
chr12,15095035,15098673,+,_chr12_000479,0.724087516190481,0.000347129514237454,up
chr12,15147385,15154872,+,_chr12_000480,1.01008719651163,5.99263487383253e-10,up
chr12,15155572,15159047,+,_chr12_000481,0.882889406145963,0.000161564650876998,up
chr12,15189710,15197198,+,_chr12_000482,1.14669791059572,1.03128762108466e-14,up
chr12,15198016,15203891,+,_chr12_000483,0.754296079581747,0.00168472277321739,up
chr12,15563399,15569257,+,_chr12_000487,0.851925620345071,4.38831377910402e-06,up
chr12,15830480,15837728,+,_chr12_000494,0.56905016705278,0.00170993152513124,up
chr12,16294086,16297682,+,_chr12_000497,0.675569872982827,0.000561638010505535,up
chr12,16298842,16299500,+,_chr12_000498,0.923427217338797,0.0133748347387629,up
chr12,16393209,16395456,+,_chr12_000500,0.964770635226188,0.037439987637663,up
chr12,16606389,16609527,+,_chr12_000503,0.837503483094356,0.0185616093829213,up
chr12,16658756,16674908,+,_chr12_000504,0.966344209598562,1.10843019331998e-09,up
chr12,16770903,16774964,+,_chr12_000505,0.71390951781896,0.031211649174722,up
chr12,16775266,16777525,+,_chr12_000506,1.00731746707983,0.000262860398061263,up
chr12,17312710,17315396,+,_chr12_000511,0.841353946099152,0.000497217769543902,up
chr12,18110634,18115441,+,_chr12_000516,1.16399544272926,3.05107209367945e-08,up
chr12,18390810,18394635,+,_chr12_000524,1.29959020098382,7.97959326818343e-16,up
chr12,18529170,18531200,+,_chr12_000526,1.00605200974053,0.00110792575247868,up
chr12,18540603,18544651,+,_chr12_000527,0.728567684431795,0.00015016042362163,up
chr12,18558382,18567455,+,_chr12_000528,0.98583265268925,3.2641137575045e-15,up
chr12,18677020,18681473,+,_chr12_000536,0.674920170762349,1.07551250888495e-05,up
chr12,19119389,19121255,+,_chr12_000541,-3.65224949256671,1.09872964882733e-11,down
chr12,19134659,19138974,+,_chr12_000542,5.48747356522292,3.96468439570097e-06,up
chr12,19336650,19339709,+,_chr12_000543,0.75302313696443,0.000246178162526898,up
chr12,19739295,19744781,+,_chr12_000546,0.576137145133553,0.0127590846020763,up
chr12,19922916,19927477,+,_chr12_000547,1.08071007859438,5.62573261984027e-12,up
chr12,20758108,20764439,+,_chr12_000557,0.713524564421147,3.45712717599774e-06,up
chr12,20773290,20775524,+,_chr12_000558,0.902713365412659,1.95089331236647e-06,up
chr12,21077446,21082308,+,_chr12_000559,0.688117376260653,3.06925626739472e-07,up
chr12,21457100,21460027,+,_chr12_000562,1.98393702623989,3.7550830469934e-11,up
chr12,21487502,21489152,+,_chr12_000563,1.49556566220409,0.034827333945645,up
chr12,21951730,21954388,+,_chr12_000570,0.6753773121604,0.00693594939574051,up
chr12,22299666,22302607,+,_chr12_000574,1.5967656823856,1.36724592356129e-06,up
chr12,22722915,22729956,+,_chr12_000577,1.07542479322418,2.13252667425835e-09,up
chr12,22736389,22748514,+,_chr12_000578,1.06087010712979,1.44093781531038e-24,up
chr12,22872189,22878452,+,_chr12_000580,1.0276585685122,1.71773801965968e-14,up
chr12,23193813,23198177,+,_chr12_000582,0.885846288841487,6.23870802403638e-14,up
chr12,23451665,23453148,+,_chr12_000584,1.01586132634145,0.000259691539474353,up
chr12,23588976,23593198,+,_chr12_000585,0.88881598976135,6.36097269215274e-06,up
chr12,23917506,23922852,+,_chr12_000592,0.823195269417236,2.58096777522871e-05,up
chr12,24377344,24380403,+,_chr12_000595,0.883411228820167,6.30394877625305e-07,up
chr12,24391147,24394865,+,_chr12_000598,1.00832209580936,7.23311985549371e-14,up
chr12,24427369,24436001,+,_chr12_000599,5.62253283636469,0.00194587035000615,up
chr12,24834595,24841130,+,_chr12_000601,1.01781290407906,2.24200511752132e-12,up
chr12,24844061,24845895,+,_chr12_000602,1.01452666304405,0.0177172796702878,up
chr12,24845897,24847035,+,_chr12_000603,1.29470168725767,3.09368550802114e-05,up
chr12,25005054,25009977,+,_chr12_000604,1.2090400985991,7.28524604191923e-10,up
chr12,25760335,25765090,+,_chr12_000616,0.983383864593683,4.39799238618963e-09,up
chr12,26117393,26126249,+,_chr12_000620,0.504076488106897,0.0124596955650771,up
chr12,27675217,27679100,+,_chr12_000624,1.21061706579943,1.93890146162193e-12,up
chr12,29532362,29536085,+,_chr12_000630,0.841688651103364,0.000122611081044621,up
chr12,29536087,29538140,+,_chr12_000631,0.89639781826076,8.26936523973863e-05,up
chr12,29817636,29833890,+,_chr12_000634,0.848926446319154,2.47831503121504e-11,up
chr12,31313219,31340786,+,_chr12_000643,0.871594727408861,6.95023367739223e-06,up
chr12,31386445,31388892,+,_chr12_000645,-1.15831480566909,0.00421525374283742,down
chr12,31862477,31864019,+,_chr12_000652,1.12844065613884,3.67741101844008e-17,up
chr12,34199435,34203155,+,_chr12_000661,0.762272845111642,0.00271480203200296,up
chr12,160767505,160775670,-,_chr12_000673,0.94155091343928,3.36747450443412e-09,up
chr12,153034057,153035728,-,_chr12_000686,0.956111856191314,8.69546579311298e-12,up
chr12,152454153,152461187,-,_chr12_000687,1.06940081369874,6.41434077927857e-05,up
chr12,152118320,152120972,-,_chr12_000688,0.983135767068247,1.55367039147354e-09,up
chr12,150322789,150330493,-,_chr12_000690,1.00855161343943,1.92883490874602e-06,up
chr12,149122596,149127409,-,_chr12_000692,1.23334739981645,5.6445029328024e-08,up
chr12,149121622,149122594,-,_chr12_000693,0.933710299261224,0.00551741933313676,up
chr12,148295672,148301317,-,_chr12_000696,1.17198365101652,0.00296580121809253,up
chr12,146991036,146996521,-,_chr12_000699,1.17758929416264,3.23923197049938e-06,up
chr12,146817559,146822130,-,_chr12_000701,0.841140976207923,1.50638838756505e-06,up
chr12,145757727,145761358,-,_chr12_000702,0.924086056218009,0.00150754680826238,up
chr12,137499812,137508461,-,_chr12_000722,0.769577906662635,8.32289585175998e-07,up
chr12,136405339,136410623,-,_chr12_000725,1.07216955430494,4.5968774643071e-15,up
chr12,135098418,135102275,-,_chr12_000732,1.02787993915291,7.41398276618337e-09,up
chr12,133126659,133134024,-,_chr12_000743,1.35350505458318,5.58669046741047e-32,up
chr12,133122483,133125447,-,_chr12_000744,0.987492343885137,0.000668529888330743,up
chr12,133120890,133122481,-,_chr12_000745,1.01455711170936,1.09452719229669e-20,up
chr12,132774959,132785646,-,_chr12_000750,0.93294822680725,7.05412635279614e-13,up
chr12,128918970,128923058,-,_chr12_000754,1.06621581300043,0.00573393847411454,up
chr12,125042745,125048539,-,_chr12_000767,1.36626121126635,8.47649947645266e-06,up
chr12,124353676,124370962,-,_chr12_000770,0.978788675313924,2.22213459809898e-09,up
chr12,124208925,124216084,-,_chr12_000771,0.976375437261422,4.58581920363134e-05,up
chr12,123315748,123318217,-,_chr12_000774,0.807395287470389,0.00295258988705309,up
chr12,121343823,121349628,-,_chr12_000778,1.41378573048999,2.87517615935289e-15,up
chr12,119333204,119336175,-,_chr12_000784,1.21190806137354,1.51215938434574e-05,up
chr12,119330034,119332909,-,_chr12_000785,1.32882245999503,9.14057307386924e-15,up
chr12,118711556,118714375,-,_chr12_000794,1.01075470040037,0.000894346164402241,up
chr12,116911502,116915354,-,_chr12_000801,1.1463576217445,2.96703603168706e-16,up
chr12,115303623,115315440,-,_chr12_000809,1.07232846936297,5.1316777507465e-15,up
chr12,114880512,114881753,-,_chr12_000811,0.940128256250018,0.0120460587148826,up
chr12,114315658,114320413,-,_chr12_000813,1.12508186191197,3.29291636438532e-21,up
chr12,109004058,109005743,-,_chr12_000824,0.742528147597682,5.55136396886318e-11,up
chr12,108009081,108018837,-,_chr12_000827,0.924174138634769,1.974348981623e-15,up
chr12,107792441,107798877,-,_chr12_000828,1.51992597988172,7.99533425372556e-13,up
chr12,106642397,106648885,-,_chr12_000832,0.954643430030947,1.8434833398844e-09,up
chr12,106070245,106072959,-,_chr12_000834,1.33851561235287,5.40249096490733e-05,up
chr12,105332498,105337033,-,_chr12_000840,0.96679367615624,7.3278199517348e-10,up
chr12,103640450,103643682,-,_chr12_000846,0.962033168915364,3.4544270202554e-15,up
chr12,102093397,102099889,-,_chr12_000859,0.754284899026533,0.000252036595954859,up
chr12,101834792,101850795,-,_chr12_000860,1.15132792273434,7.99728303859203e-30,up
chr12,98206110,98210970,-,_chr12_000867,1.19321616125249,8.0502886701273e-12,up
chr12,98160312,98168967,-,_chr12_000869,1.09087099180168,1.63162247613826e-09,up
chr12,96498368,96502841,-,_chr12_000880,1.10183043045631,6.47738296194476e-18,up
chr12,96493067,96497439,-,_chr12_000881,1.06415739432715,0.000966558977164373,up
chr12,95073118,95082957,-,_chr12_000887,1.13860167978502,1.35164334670365e-25,up
chr12,92525214,92530757,-,_chr12_000892,1.04405759288069,1.52424622131848e-12,up
chr12,90496565,90500156,-,_chr12_000895,1.04641022274745,2.65499099201619e-07,up
chr12,88581689,88590661,-,_chr12_000901,0.897526440877226,9.68445481144453e-10,up
chr12,86976867,86979487,-,_chr12_000903,1.07135256872176,0.0420602071994215,up
chr12,84830106,84835615,-,_chr12_000906,0.765032225404296,8.62555924678515e-05,up
chr12,82195883,82216071,-,_chr12_000914,1.0463899147362,3.03302175977732e-15,up
chr12,80566118,80568152,-,_chr12_000927,0.879452120912823,0.0055548596892272,up
chr12,71010993,71013090,-,_chr12_000971,1.00187865950853,0.000759518907874141,up
chr12,70973216,70978888,-,_chr12_000973,1.15728914003673,3.21877048991779e-20,up
chr12,70011029,70012673,-,_chr12_000982,0.947738022167796,1.50320008315533e-05,up
chr12,69605689,69614731,-,_chr12_000983,0.893423966808831,1.72374835923624e-05,up
chr12,69278382,69283796,-,_chr12_000985,1.21857642788843,1.41310732216357e-14,up
chr12,69255267,69257944,-,_chr12_000986,0.996915648300833,0.00139410236342273,up
chr12,69250552,69254975,-,_chr12_000987,0.76779726383062,0.0127699357988867,up
chr12,68071607,68103789,-,_chr12_001000,0.75927557367757,0.013174097383615,up
chr12,66942598,66947128,-,_chr12_001005,0.781252946199874,9.35577642575686e-15,up
chr12,65796090,65806171,-,_chr12_001008,1.19082190643326,1.87576147406412e-23,up
chr12,65605937,65610018,-,_chr12_001009,0.995371496717256,9.88735409096142e-12,up
chr12,65445728,65451400,-,_chr12_001010,0.910448949425424,3.94539688672179e-05,up
chr12,65355002,65356928,-,_chr12_001011,1.18502970531056,7.53444718701676e-12,up
chr12,65096705,65100313,-,_chr12_001016,4.17667030661657,0.0270501108850194,up
chr12,64816491,64842442,-,_chr12_001017,1.00870469546759,0.000137251463729595,up
chr12,64109700,64129196,-,_chr12_001026,0.633074966067695,0.000848312347609214,up
chr12,63220040,63224290,-,_chr12_001027,1.1682449819411,0.00158014683001316,up
chr12,62902197,62905185,-,_chr12_001029,0.94334227678934,1.33145171955621e-05,up
chr12,61134769,61135729,-,_chr12_001043,0.841144187397601,0.00597486101702071,up
chr12,60797852,60826906,-,_chr12_001044,1.11293613669415,5.31929241019484e-05,up
chr12,60794784,60797332,-,_chr12_001045,1.00442540084789,5.77137763302171e-05,up
chr12,60618036,60623276,-,_chr12_001050,1.09376580843002,8.26671580553436e-09,up
chr12,60614474,60616613,-,_chr12_001051,0.952531961955472,0.0167909819802984,up
chr12,60612967,60614472,-,_chr12_001052,1.23974796530413,4.30660803730842e-18,up
chr12,60252341,60253396,-,_chr12_001053,0.713475931282126,0.0460737986198472,up
chr12,59483584,59489012,-,_chr12_001054,1.06733031062646,7.77974781677116e-16,up
chr12,59019608,59023288,-,_chr12_001060,0.984201293312087,5.33550988791567e-17,up
chr12,57727123,57731186,-,_chr12_001064,0.930019996092048,1.51490997294036e-22,up
chr12,56831271,56837107,-,_chr12_001065,-2.03121126399016,0.00282924105080964,down
