"set" "map" "mkr" "phys" "gen" "vld" "recombinationRate"
"slat_f" "chr11" "rsf100147327" 31368432 53.06 TRUE 0.09
"slat_f" "chr11" "rsf100147735" 35794139 53.16 TRUE 0.05
"slat_f" "chr11" "rsf100147738" 35796406 53.16 TRUE 0.05
"slat_f" "chr11" "rsf100098334" 36976940 53.16 TRUE 0.08
"slat_f" "chr11" "rsf100098333" 36979759 53.16 TRUE 0.08
"slat_f" "chr11" "rsf100098330" 36982199 53.16 TRUE 0.08
"slat_f" "chr11" "rsf100098329" 36983273 53.16 TRUE 0.08
"slat_f" "chr11" "rsf100098323" 36986310 53.16 TRUE 0.07
"slat_f" "chr11" "rsf100070898" 37533816 53.16 TRUE 0.05
"slat_f" "chr11" "rsf100070899" 37533873 53.16 TRUE 0.05
"slat_f" "chr11" "rsf100070903" 37543760 53.16 TRUE 0.06
"slat_f" "chr11" "rsf100070905" 37546824 53.16 TRUE 0.06
"slat_f" "chr11" "rsf100070907" 37547831 53.16 TRUE 0.06
"slat_f" "chr11" "rsf100070909" 37548089 53.16 TRUE 0.06
"slat_f" "chr11" "rsf100070912" 37549596 53.16 TRUE 0.06
"slat_f" "chr11" "rsf100070913" 37551260 53.16 TRUE 0.07
"slat_f" "chr11" "rsf100070915" 37552625 53.16 TRUE 0.07
"slat_f" "chr11" "rsf100020773" 38634300 53.16 TRUE 0.02
"slat_f" "chr11" "rsf100020759" 38640970 53.16 TRUE 0.02
"slat_f" "chr11" "rsf100072162" 41744362 53.16 TRUE -0.03
"slat_f" "chr11" "rsf100092576" 43172869 53.16 TRUE -0.02
"slat_f" "chr11" "rsf100028538" 43712389 53.16 TRUE -0.01
"slat_f" "chr11" "rsf100074044" 44109110 53.16 TRUE -0.01
"slat_f" "chr11" "rsf100140378" 44203036 53.27 TRUE 0
"slat_f" "chr11" "rsf100115640" 44942255 53.27 TRUE 0.02
"slat_f" "chr11" "rsf100115642" 44942571 53.27 TRUE 0.02
"slat_f" "chr11" "rsf100115645" 44942902 53.27 TRUE 0.02
"slat_f" "chr11" "rsf100115648" 44943689 53.27 TRUE 0.02
"slat_f" "chr11" "rsf100115651" 44944176 53.27 TRUE 0.02
"slat_f" "chr11" "rsf100072891" 46362662 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100143269" 47859432 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100128291" 48015138 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100213758" 48058031 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100190934" 48165973 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100029456" 48341068 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100029455" 48343112 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100029444" 48346707 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100029442" 48347312 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100029436" 48350373 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100218174" 49406661 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100080062" 49609076 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100146064" 50116026 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100061172" 51382938 53.37 TRUE 0
"slat_f" "chr11" "rsf100017748" 51861411 53.37 TRUE 0
"slat_f" "chr11" "rsf100164818" 53160134 53.37 TRUE 0
"slat_f" "chr11" "rsf100037814" 53605125 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100037816" 53606855 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100201311" 53732944 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100153955" 54974340 53.37 TRUE 0
"slat_f" "chr11" "rsf100115227" 56429437 53.37 TRUE 0
"slat_f" "chr11" "rsf100034086" 58741681 53.37 TRUE 0
"slat_f" "chr11" "rsf100228314" 58969847 53.37 TRUE 0
"slat_f" "chr11" "rsf100052659" 58971899 53.37 TRUE 0
"slat_f" "chr11" "rsf100154352" 60141108 53.37 TRUE 0
"slat_f" "chr11" "rsf100109925" 60607843 53.37 TRUE 0
"slat_f" "chr11" "rsf100016466" 61136005 53.37 TRUE 0
"slat_f" "chr11" "rsf100089617" 62799687 53.37 TRUE 0
"slat_f" "chr11" "rsf100066130" 63408399 53.37 TRUE 0
"slat_f" "chr11" "rsf100003292" 65001057 53.37 TRUE 0
"slat_f" "chr11" "rsf100003294" 65001604 53.37 TRUE 0
"slat_f" "chr11" "rsf100003297" 65005693 53.37 TRUE 0
"slat_f" "chr11" "rsf100003302" 65012197 53.37 TRUE 0
"slat_f" "chr11" "rsf100003304" 65012513 53.37 TRUE 0
"slat_f" "chr11" "rsf100003306" 65013098 53.37 TRUE 0
"slat_f" "chr11" "rsf100003314" 65016222 53.37 TRUE 0
"slat_f" "chr11" "rsf100003315" 65018408 53.37 TRUE 0
"slat_f" "chr11" "rsf100003318" 65019359 53.37 TRUE 0
"slat_f" "chr11" "rsf100240164" 65805854 53.37 TRUE 0
"slat_f" "chr11" "rsf100157507" 67116359 53.37 TRUE 0
"slat_f" "chr11" "rsf100101343" 67232331 53.37 TRUE 0
"slat_f" "chr11" "rsf100149930" 68678299 53.37 TRUE 0
"slat_f" "chr11" "rsf100206099" 69614131 53.37 TRUE 0
"slat_f" "chr11" "rsf100208136" 69683328 53.37 TRUE 0
"slat_f" "chr11" "rsf100195577" 71375198 53.37 TRUE 0
"slat_f" "chr11" "rsf100229241" 75111808 53.37 TRUE 0
"slat_f" "chr11" "rsf100120574" 75231067 53.37 TRUE 0
"slat_f" "chr11" "rsf100042460" 77175089 53.37 TRUE 0
"slat_f" "chr11" "rsf100041656" 77637027 53.37 TRUE 0
"slat_f" "chr11" "rsf100041655" 77637614 53.37 TRUE 0
"slat_f" "chr11" "rsf100041646" 77653061 53.37 TRUE 0
"slat_f" "chr11" "rsf100068264" 79439562 53.37 TRUE 0
"slat_f" "chr11" "rsf100200074" 80176679 53.37 TRUE 0
"slat_f" "chr11" "rsf100089202" 80207072 53.37 TRUE 0
"slat_f" "chr11" "rsf100186486" 80573975 53.37 TRUE 0
"slat_f" "chr11" "rsf100176894" 81987087 53.37 TRUE 0
"slat_f" "chr11" "rsf100138781" 82962575 53.37 TRUE 0
"slat_f" "chr11" "rsf100136104" 83325181 53.37 TRUE 0
"slat_f" "chr11" "rsf100080842" 84817627 53.37 TRUE 0
"slat_f" "chr11" "rsf100010912" 85283907 53.37 TRUE 0
"slat_f" "chr11" "rsf100096972" 88266596 53.37 TRUE 0
"slat_f" "chr11" "rsf100209236" 88868877 53.37 TRUE 0
"slat_f" "chr11" "rsf100231313" 91082120 53.37 TRUE 0
"slat_f" "chr11" "rsf100147302" 94167908 53.37 TRUE 0
"slat_f" "chr11" "rsf100229383" 94466413 53.37 TRUE 0
"slat_f" "chr11" "rsf100060439" 101630360 53.37 TRUE 0
"slat_f" "chr11" "rsf100211249" 102613689 53.37 TRUE 0
"slat_f" "chr11" "rsf100218533" 103057801 53.37 TRUE 0
"slat_f" "chr11" "rsf100229209" 107000785 53.37 TRUE 0
"slat_f" "chr11" "rsf100070304" 107291868 53.37 TRUE 0
"slat_f" "chr11" "rsf100070300" 107304861 53.37 TRUE 0
"slat_f" "chr11" "rsf100070292" 107306490 53.37 TRUE 0
"slat_f" "chr11" "rsf100070288" 107307920 53.37 TRUE 0
"slat_f" "chr11" "rsf100070286" 107308949 53.37 TRUE 0
"slat_f" "chr11" "rsf100201862" 108368176 53.37 TRUE 0
"slat_f" "chr11" "rsf100220073" 116447258 53.37 TRUE 0
"slat_f" "chr11" "rsf100132963" 118622016 53.37 TRUE 0
"slat_f" "chr11" "rsf100045997" 119460471 53.37 TRUE 0
"slat_f" "chr11" "rsf100050717" 121226142 53.37 TRUE 0
"slat_f" "chr11" "rsf100144712" 121862333 53.37 TRUE 0
"slat_f" "chr11" "rsf100239514" 121916129 53.37 TRUE 0
"slat_f" "chr11" "rsf100224275" 124260277 53.37 TRUE -0.01
"slat_f" "chr11" "rsf100128750" 124809929 53.37 TRUE -0.01
"slat_f" "chr11" "rsf100222783" 128304748 53.37 TRUE -0.01
"slat_f" "chr11" "rsf100142587" 129884582 53.37 TRUE -0.01
"slat_f" "chr11" "rsf100152148" 130064395 53.37 TRUE -0.01
"slat_f" "chr11" "rsf100156391" 135409602 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100072951" 135488056 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100046199" 135931719 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100217361" 136346363 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100141216" 137677221 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100223836" 138055043 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100035796" 139155971 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100185714" 140088632 53.37 TRUE 0.01
"slat_f" "chr11" "rsf100139260" 141961606 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100207507" 143186001 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100129966" 143243052 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100053217" 143805143 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100234927" 143813295 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100209929" 147042743 53.37 TRUE 0.02
"slat_f" "chr11" "rsf100073866" 148052776 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112091" 148203026 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112084" 148205132 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112079" 148205878 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112078" 148206168 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112077" 148206731 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112075" 148211417 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100112073" 148212093 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100155816" 148608533 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100077021" 153214319 53.37 TRUE 0.03
"slat_f" "chr11" "rsf100156639" 154572013 53.37 TRUE 0.04
"slat_f" "chr11" "rsf100047763" 157756199 53.37 TRUE 0.04
"slat_f" "chr11" "rsf100047776" 157768983 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100047777" 157770335 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100047781" 157771764 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100047784" 157772894 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100047787" 157773661 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100047791" 157775974 53.48 TRUE 0.04
"slat_f" "chr11" "rsf100040416" 158199442 53.68 TRUE 0.04
"slat_f" "chr11" "rsf100109360" 159493749 54 TRUE 0.04
"slat_f" "chr11" "rsf100224924" 159667313 54.1 TRUE 0.04
"slat_f" "chr11" "rsf100030927" 160726915 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030920" 160728608 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030919" 160728884 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030916" 160731887 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030914" 160732083 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030909" 160735395 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030903" 160739533 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100030895" 160747851 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100118108" 164029143 54.1 TRUE 0.05
"slat_f" "chr11" "rsf100131432" 165036250 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100131430" 165036611 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100131429" 165036700 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100131420" 165038354 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100131419" 165038584 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100041328" 165075917 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017040" 165694168 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017021" 165699777 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017017" 165701531 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017008" 165703964 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017007" 165704124 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100017005" 165705134 54.42 TRUE 0.05
"slat_f" "chr11" "rsf100201546" 171058359 54.62 TRUE -0.14
"slat_f" "chr11" "rsf100198497" 175321319 54.62 TRUE -0.13
"slat_f" "chr11" "rsf100208603" 177911665 54.62 TRUE -0.05
"slat_f" "chr11" "rsf100106323" 178492355 54.62 TRUE -0.03
"slat_f" "chr11" "rsf100195847" 179680710 54.73 TRUE 0.03
"slat_f" "chr11" "rsf100080097" 180020835 54.73 TRUE 0.05
"slat_f" "chr11" "rsf100080098" 180020904 54.73 TRUE 0.05
"slat_f" "chr11" "rsf100104986" 180067049 54.73 TRUE 0.05
"slat_f" "chr11" "rsf100193191" 184249470 55.04 TRUE 0.35
"slat_f" "chr11" "rsf100193190" 184249599 55.04 TRUE 0.35
"slat_f" "chr11" "rsf100011676" 184274724 55.04 TRUE 0.34
"slat_f" "chr11" "rsf100011675" 184274829 55.04 TRUE 0.34
"slat_f" "chr11" "rsf100091840" 184753126 55.04 TRUE 0.29
"slat_f" "chr11" "rsf100197166" 184861091 55.04 TRUE 0.27
"slat_f" "chr11" "rsf100093233" 184916549 55.04 TRUE 0.27
"slat_f" "chr11" "rsf100124172" 185980581 55.56 TRUE 0.21
"slat_f" "chr11" "rsf100130376" 186622153 55.77 TRUE 0.22
"slat_f" "chr11" "rsf100138950" 187089022 55.88 TRUE 0.24
"slat_f" "chr11" "rsf100138163" 190687274 56.19 TRUE 0.95
"slat_f" "chr11" "rsf100098030" 190700858 56.19 TRUE 0.95
"slat_f" "chr11" "rsf100098033" 190703551 56.19 TRUE 0.95
"slat_f" "chr11" "rsf100155476" 190800359 56.19 TRUE 0.95
"slat_f" "chr11" "rsf100220836" 190951237 56.19 TRUE 0.95
"slat_f" "chr11" "rsf100091190" 191293567 56.4 TRUE 0.96
"slat_f" "chr11" "rsf100108427" 192405824 56.61 TRUE 1.03
"slat_f" "chr11" "rsf100024160" 192837382 57.55 TRUE 1.08
"slat_f" "chr11" "rsf100076042" 192948146 57.66 TRUE 1.09
"slat_f" "chr11" "rsf100047063" 193644332 57.97 TRUE 1.2
"slat_f" "chr11" "rsf100092237" 193931040 57.97 TRUE 1.25
"slat_f" "chr11" "rsf100092242" 193940539 57.97 TRUE 1.25
"slat_f" "chr11" "rsf100092244" 193940725 57.97 TRUE 1.25
"slat_f" "chr11" "rsf100058605" 194759484 58.7 TRUE 1.28
"slat_f" "chr11" "rsf100156621" 194940708 59.02 TRUE 1.29
"slat_f" "chr11" "rsf100086672" 197172553 59.64 TRUE 1.54
"slat_f" "chr11" "rsf100125381" 197351426 59.85 TRUE 1.57
"slat_f" "chr11" "rsf100125377" 197352949 59.85 TRUE 1.57
"slat_f" "chr11" "rsf100065751" 197360869 59.96 TRUE 1.57
"slat_f" "chr11" "rsf100065740" 197367941 59.96 TRUE 1.58
"slat_f" "chr11" "rsf100065739" 197368375 59.96 TRUE 1.58
"slat_f" "chr11" "rsf100165920" 198687989 61.65 TRUE 1.69
"slat_f" "chr11" "rsf100165921" 198688088 61.65 TRUE 1.69
"slat_f" "chr11" "rsf100123805" 200059621 65.15 TRUE 1.82
"slat_f" "chr11" "rsf100062449" 200830008 66.1 TRUE 1.9
"slat_f" "chr11" "rsf100151175" 203453000 72.33 TRUE 2.16
"slat_f" "chr11" "rsf100186482" 203547692 72.75 TRUE 2.17
"slat_f" "chr11" "rsf100073968" 204623102 77.81 TRUE 2.29
"slat_f" "chr11" "rsf100081301" 205747456 79.4 TRUE 2.42
"slat_f" "chr11" "rsf100149194" 206442032 83.41 TRUE 2.5
"slat_f" "chr11" "rsf100003339" 207211833 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009356" 207224471 86.85 TRUE 2.61
"slat_f" "chr11" "rsf100009355" 207225096 86.85 TRUE 2.61
"slat_f" "chr11" "rsf100009352" 207227911 86.85 TRUE 2.61
"slat_f" "chr11" "rsf100009350" 207228823 86.85 TRUE 2.61
"slat_f" "chr11" "rsf100009349" 207229021 86.85 TRUE 2.61
"slat_f" "chr11" "rsf100009343" 207231356 86.85 TRUE 2.6
"slat_f" "chr11" "rsf100009341" 207232556 86.85 TRUE 2.6
"slat_f" "chr11" "rsf100009336" 207233523 86.85 TRUE 2.6
"slat_f" "chr11" "rsf100009335" 207233583 86.85 TRUE 2.6
"slat_f" "chr11" "rsf100009330" 207235612 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009323" 207238095 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009322" 207238439 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009316" 207241353 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009311" 207251096 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100009310" 207251560 86.85 TRUE 2.59
"slat_f" "chr11" "rsf100044966" 208798132 88.22 TRUE 2.81
"slat_f" "chr11" "rsf100052007" 208813434 88.22 TRUE 2.81
"slat_f" "chr11" "rsf100133173" 208937283 88.54 TRUE 2.82
"slat_f" "chr11" "rsf100133178" 208939060 88.54 TRUE 2.82
"slat_f" "chr11" "rsf100096235" 209568392 88.64 TRUE NA
"slat_f" "chr2" "rsf100027963" 860451 0.31 TRUE NA
"slat_f" "chr2" "rsf100027943" 868365 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037336" 901139 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037340" 903622 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037351" 922971 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037358" 934177 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037367" 951862 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037368" 952056 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100037373" 953193 0.31 TRUE 2.62
"slat_f" "chr2" "rsf100024516" 1145453 0.52 TRUE 2.6
"slat_f" "chr2" "rsf100024518" 1145809 0.52 TRUE 2.6
"slat_f" "chr2" "rsf100024526" 1157269 0.52 TRUE 2.6
"slat_f" "chr2" "rsf100127513" 1684984 0.52 TRUE 2.55
"slat_f" "chr2" "rsf100074894" 1796589 0.63 TRUE 2.54
"slat_f" "chr2" "rsf100140011" 2381943 0.94 TRUE 2.5
"slat_f" "chr2" "rsf100106753" 2433075 1.04 TRUE 2.5
"slat_f" "chr2" "rsf100074805" 2939031 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047227" 2988666 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047226" 2989008 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047223" 2991182 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047221" 2994471 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047219" 3008803 1.46 TRUE 2.46
"slat_f" "chr2" "rsf100047217" 3011416 1.57 TRUE 2.46
"slat_f" "chr2" "rsf100052799" 4884833 6.93 TRUE 2.32
"slat_f" "chr2" "rsf100052797" 4889792 7.03 TRUE 2.32
"slat_f" "chr2" "rsf100008406" 5343170 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008407" 5345093 7.24 TRUE 2.28
"slat_f" "chr2" "rsf100008413" 5353477 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008416" 5354269 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008418" 5354949 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008421" 5356657 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008430" 5360477 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008431" 5360553 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100008432" 5360613 7.14 TRUE 2.28
"slat_f" "chr2" "rsf100123782" 5854538 9.15 TRUE 2.24
"slat_f" "chr2" "rsf100012385" 6037533 10.31 TRUE 2.23
"slat_f" "chr2" "rsf100081564" 6104253 10.83 TRUE 2.22
"slat_f" "chr2" "rsf100016480" 6357057 11.99 TRUE 2.21
"slat_f" "chr2" "rsf100016483" 6371028 11.99 TRUE 2.21
"slat_f" "chr2" "rsf100046146" 6460775 12.3 TRUE 2.2
"slat_f" "chr2" "rsf100046697" 6861687 13.56 TRUE 2.17
"slat_f" "chr2" "rsf100046701" 6877866 13.56 TRUE 2.17
"slat_f" "chr2" "rsf100171475" 7660591 15.58 TRUE 2.11
"slat_f" "chr2" "rsf100135933" 8386947 17.48 TRUE 2.05
"slat_f" "chr2" "rsf100084688" 8423086 17.69 TRUE 2.05
"slat_f" "chr2" "rsf100113112" 9487269 19.6 TRUE 1.97
"slat_f" "chr2" "rsf100121345" 9497395 19.6 TRUE 1.97
"slat_f" "chr2" "rsf100121347" 9497791 19.7 TRUE 1.97
"slat_f" "chr2" "rsf100121350" 9505125 19.7 TRUE 1.97
"slat_f" "chr2" "rsf100121355" 9506422 19.7 TRUE 1.97
"slat_f" "chr2" "rsf100145105" 10170091 21.61 TRUE 1.92
"slat_f" "chr2" "rsf100194995" 13187602 31.58 TRUE 1.71
"slat_f" "chr2" "rsf100127417" 13472507 31.48 TRUE 1.69
"slat_f" "chr2" "rsf100127418" 13473261 31.48 TRUE 1.69
"slat_f" "chr2" "rsf100122149" 13609704 31.17 TRUE 1.68
"slat_f" "chr2" "rsf100109262" 14321452 28.16 TRUE 1.64
"slat_f" "chr2" "rsf100006197" 14385430 28.16 TRUE 1.63
"slat_f" "chr2" "rsf100086634" 14528740 28.06 TRUE 1.62
"slat_f" "chr2" "rsf100086640" 14539237 27.64 TRUE 1.62
"slat_f" "chr2" "rsf100132138" 14563222 27.22 TRUE 1.62
"slat_f" "chr2" "rsf100178864" 18654071 33.17 TRUE 1.32
"slat_f" "chr2" "rsf100081171" 20818434 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100081173" 20819126 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100081175" 20820129 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100081179" 20822216 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100081183" 20822880 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100081186" 20824580 35.62 TRUE 1.18
"slat_f" "chr2" "rsf100022244" 20875139 35.93 TRUE 1.17
"slat_f" "chr2" "rsf100047570" 21684588 36.99 TRUE 1.12
"slat_f" "chr2" "rsf100047584" 21706569 36.99 TRUE 1.12
"slat_f" "chr2" "rsf100021366" 22108692 37.51 TRUE 1.05
"slat_f" "chr2" "rsf100065728" 24051703 38.77 TRUE 0.77
"slat_f" "chr2" "rsf100065730" 24052292 38.77 TRUE 0.77
"slat_f" "chr2" "rsf100065732" 24053187 38.77 TRUE 0.77
"slat_f" "chr2" "rsf100067221" 24616865 39.61 TRUE 0.72
"slat_f" "chr2" "rsf100134288" 25432642 40.14 TRUE 0.66
"slat_f" "chr2" "rsf100053180" 26116322 40.45 TRUE 0.62
"slat_f" "chr2" "rsf100053171" 26117526 40.45 TRUE 0.62
"slat_f" "chr2" "rsf100140563" 26215063 40.45 TRUE 0.62
"slat_f" "chr2" "rsf100101464" 27600425 41.61 TRUE 0.6
"slat_f" "chr2" "rsf100101462" 27600955 41.61 TRUE 0.6
"slat_f" "chr2" "rsf100101459" 27601843 41.61 TRUE 0.6
"slat_f" "chr2" "rsf100071533" 28799752 42.24 TRUE 0.64
"slat_f" "chr2" "rsf100071530" 28800824 42.24 TRUE 0.64
"slat_f" "chr2" "rsf100110146" 29855829 43.08 TRUE 0.54
"slat_f" "chr2" "rsf100209992" 36434335 43.6 TRUE 0.18
"slat_f" "chr2" "rsf100126548" 36659267 44.33 TRUE 0.18
"slat_f" "chr2" "rsf100202764" 36921311 44.64 TRUE 0.18
"slat_f" "chr2" "rsf100198108" 39168068 45.06 TRUE 0.17
"slat_f" "chr2" "rsf100177040" 39213208 45.06 TRUE 0.17
"slat_f" "chr2" "rsf100100482" 39374204 45.06 TRUE 0.17
"slat_f" "chr2" "rsf100017998" 41096953 45.27 TRUE 0.2
"slat_f" "chr2" "rsf100039569" 41558146 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039567" 41558625 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039565" 41561797 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039561" 41565545 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039554" 41569668 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039550" 41570111 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039549" 41570257 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039545" 41573224 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039542" 41573835 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100039540" 41574375 45.38 TRUE 0.22
"slat_f" "chr2" "rsf100073256" 42990299 45.69 TRUE 0.11
"slat_f" "chr2" "rsf100005992" 43851343 45.69 TRUE 0.07
"slat_f" "chr2" "rsf100206735" 44946445 45.69 TRUE 0.04
"slat_f" "chr2" "rsf100198074" 45815518 46 TRUE 0.03
"slat_f" "chr2" "rsf100215927" 46028974 46 TRUE 0.03
"slat_f" "chr2" "rsf100007420" 46860965 46 TRUE 0.05
"slat_f" "chr2" "rsf100212741" 47776288 46 TRUE 0.08
"slat_f" "chr2" "rsf100239631" 48487256 46.21 TRUE 0.12
"slat_f" "chr2" "rsf100008983" 48671191 46.21 TRUE 0.13
"slat_f" "chr2" "rsf100008995" 48679619 46.21 TRUE 0.13
"slat_f" "chr2" "rsf100108468" 49141343 46.21 TRUE 0.11
"slat_f" "chr2" "rsf100108470" 49142024 46.21 TRUE 0.11
"slat_f" "chr2" "rsf100108471" 49143650 46.21 TRUE 0.11
"slat_f" "chr2" "rsf100108473" 49147068 46.21 TRUE 0.11
"slat_f" "chr2" "rsf100108477" 49149798 46.21 TRUE 0.11
"slat_f" "chr2" "rsf100050794" 49657449 46.31 TRUE 0.1
"slat_f" "chr2" "rsf100086280" 50010330 46.31 TRUE 0.09
"slat_f" "chr2" "rsf100200213" 50381111 46.31 TRUE 0.1
"slat_f" "chr2" "rsf100022775" 50941042 46.21 TRUE 0.12
"slat_f" "chr2" "rsf100043963" 51056696 46.31 TRUE 0.13
"slat_f" "chr2" "rsf100062179" 51090935 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083210" 51127165 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083209" 51128252 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083199" 51133401 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083195" 51155798 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083192" 51156703 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100083190" 51157792 46.42 TRUE 0.13
"slat_f" "chr2" "rsf100094462" 51974276 46.42 TRUE 0.12
"slat_f" "chr2" "rsf100028971" 53420983 46.42 TRUE 0.1
"slat_f" "chr2" "rsf100046756" 54319930 46.42 TRUE 0.09
"slat_f" "chr2" "rsf100003176" 54781066 46.42 TRUE 0.09
"slat_f" "chr2" "rsf100003174" 54781351 46.42 TRUE 0.09
"slat_f" "chr2" "rsf100003169" 54783923 46.42 TRUE 0.09
"slat_f" "chr2" "rsf100166519" 57329308 46.42 TRUE 0.08
"slat_f" "chr2" "rsf100154381" 57406979 46.42 TRUE 0.08
"slat_f" "chr2" "rsf100187480" 58131389 46.42 TRUE 0.08
"slat_f" "chr2" "rsf100220766" 58210484 46.42 TRUE 0.08
"slat_f" "chr2" "rsf100118936" 58998699 46.42 TRUE 0.09
"slat_f" "chr2" "rsf100169621" 60004714 46.42 TRUE 0.07
