pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_hudson_fst	no_snps
FRA1	BEL1	chr3	114186607	114186732	0.2438124918841709	13
FRA1	BEL1	chr3	114186973	114187093	0.2653119429590018	13
FRA1	BEL1	chr3	114292630	114292750	0.0534759358288769	5
FRA1	BEL1	chr3	114379662	114379787	0.252614641995173	12
FRA1	BEL1	chr3	114380025	114380144	0.2787878787878787	14
FRA1	BEL1	chr3	114408118	114408238	1.0	1
FRA1	BEL1	chr3	114432909	114433029	0.379041248606466	9
FRA1	BEL1	chr3	114433230	114433355	0.4693252731632263	16
FRA1	BEL1	chr3	114492951	114493064	0.2997782705099779	8
FRA1	BEL1	chr3	114493294	114493419	0.3285870755750273	10
FRA1	BEL1	chr3	114827471	114827596	0.3757983193277311	8
FRA1	BEL1	chr3	114990005	114990123	0.2555555555555555	9
FRA1	BEL1	chr3	114990434	114990558	0.2285896524702494	12
FRA1	BEL1	chr3	115458323	115458448	0.1078971533516987	8
FRA1	BEL1	chr3	115458530	115458650	0.3287671232876712	7
FRA1	BEL1	chr3	115624282	115624402	0.511589174184594	8
FRA1	BEL1	chr3	115667784	115667904	0.7812068171349608	3
FRA1	BEL1	chr3	115667983	115668107	0.366093366093366	5
FRA1	BEL1	chr3	116086186	116086306	0.288409069921675	10
FRA1	BEL1	chr3	116255897	116256022	0.2912964969302998	13
FRA1	BEL1	chr3	116256109	116256250	0.238992838992839	15
FRA1	BEL1	chr3	116256529	116256654	0.5064935064935064	7
FRA1	BEL1	chr3	116272714	116272821	0.3015873015873016	1
FRA1	BEL1	chr3	116272940	116273060	0.0	3
FRA1	BEL1	chr3	116289806	116289933	NA	1
FRA1	BEL1	chr3	116420301	116420421	0.2222222222222221	2
FRA1	BEL1	chr3	116431168	116431293	0.2375124875124875	8
FRA1	BEL1	chr3	116451460	116451585	0.0636363636363635	3
FRA1	BEL1	chr3	116451691	116451821	0.473091785172322	8
FRA1	BEL1	chr3	116451822	116451927	0.4229797979797979	5
FRA1	BEL1	chr3	116808234	116808354	0.109090909090909	3
FRA1	BEL1	chr3	116810255	116810380	1.0	1
FRA1	BEL1	chr3	116810596	116810716	0.8367729831144464	6
FRA1	BEL1	chr3	116843419	116843539	0.1538461538461538	3
FRA1	BEL1	chr3	117148348	117148468	0.0663650075414781	8
FRA1	BEL1	chr3	117148633	117148753	0.4768270944741533	8
FRA1	BEL1	chr3	117363398	117363523	0.2677187948350071	6
FRA1	BEL1	chr3	117363666	117363786	0.1380756953944368	6
FRA1	BEL1	chr3	117910777	117910897	0.0	1
FRA1	BEL1	chr3	117911132	117911257	0.3903743315508022	2
FRA1	BEL1	chr3	118113888	118114008	0.2424242424242424	13
FRA1	BEL1	chr3	118491067	118491251	0.3830104321907601	19
FRA1	BEL1	chr3	118491487	118491611	0.2460330181118769	17
FRA1	BEL1	chr3	118549826	118549946	0.2656376959604016	15
FRA1	BEL1	chr3	118550116	118550241	0.2625163315806412	14
FRA1	BEL1	chr3	120056505	120056626	0.2348484848484848	6
FRA1	BEL1	chr3	120075609	120075729	0.5925925925925926	19
FRA1	BEL1	chr3	120178454	120178578	0.1111111111111111	3
FRA1	BEL1	chr3	120178741	120178868	0.2270838234140986	7
FRA1	BEL1	chr3	120337742	120337862	0.2121212121212122	4
FRA1	BEL1	chr3	121051385	121051529	0.7626041528480554	11
FRA1	BEL1	chr3	121051724	121051849	0.4647885154493085	15
FRA1	BEL1	chr3	121489839	121489959	0.4369501466275659	5
FRA1	BEL1	chr3	121490103	121490228	0.2710743801652892	7
FRA1	BEL1	chr3	121556292	121556412	0.4137566137566137	7
FRA1	BEL1	chr3	121863305	121863425	0.0909090909090908	1
FRA1	BEL1	chr3	122187549	122187673	0.3556500317863954	5
FRA1	BEL1	chr3	122187824	122187944	0.1308840413318025	6
FRA1	BEL1	chr3	122197198	122197318	0.3383778316446645	14
FRA1	BEL1	chr3	124346779	124346904	0.6006322444678609	14
FRA1	BEL1	chr3	124656167	124656292	0.7787878787878789	7
FRA1	BEL1	chr3	124656399	124656519	0.0	2
FRA1	BEL1	chr3	124759606	124759731	0.2926829268292683	2
FRA1	BEL1	chr3	125369790	125369915	0.3023872679045093	9
FRA1	BEL1	chr3	125370068	125370188	0.1809954751131221	5
FRA1	BEL1	chr3	125379362	125379482	0.6291968900664553	9
FRA1	BEL1	chr3	125379666	125379791	0.4545454545454546	5
FRA1	BEL1	chr3	126088972	126089097	0.4641496735984925	13
FRA1	BEL1	chr3	126089332	126089452	0.2936507936507936	9
FRA1	BEL1	chr3	126605292	126605417	0.6204474258772902	3
FRA1	BEL1	chr3	126624300	126624424	0.7139689578713969	7
FRA1	BEL1	chr3	126918630	126918755	0.2816664066156966	15
FRA1	BEL1	chr3	127191399	127191524	0.1307861688484526	17
FRA1	BEL1	chr3	127253553	127253673	0.3929824561403509	6
FRA1	BEL1	chr3	127253748	127253873	0.4328358208955224	9
FRA1	BEL1	chr3	127324790	127324908	0.0	5
FRA1	BEL1	chr3	127325180	127325300	0.1036199095022624	4
FRA1	BEL1	chr3	127571414	127571534	0.546077684691546	13
FRA1	BEL1	chr3	127957357	127957482	0.4319444444444445	7
FRA1	BEL1	chr3	128055718	128055843	0.0	3
FRA1	BEL1	chr3	128061750	128061868	0.2563176895306859	5
FRA1	BEL1	chr3	128062022	128062147	0.2270210409745293	12
FRA1	BEL1	chr3	128125085	128125210	0.7022222222222222	2
FRA1	BEL1	chr3	128125423	128125543	0.2394047812652464	11
FRA1	BEL1	chr3	128490942	128491062	0.3768344451182534	5
FRA1	BEL1	chr3	128491147	128491272	0.2470588235294117	7
FRA1	BEL1	chr3	128826841	128826966	0.1602521734709441	17
FRA1	BEL1	chr3	129189319	129189444	0.1666666666666666	8
FRA1	BEL1	chr3	129189594	129189714	0.0	1
FRA1	BEL1	chr3	129209031	129209154	0.264069264069264	4
FRA1	BEL1	chr3	129707916	129708041	0.2297479356801391	10
FRA1	BEL1	chr3	129708085	129708205	0.554954954954955	6
FRA1	BEL1	chr3	130044070	130044190	0.1612349914236706	6
FRA1	BEL1	chr3	130198884	130199004	0.1210560221054973	12
FRA1	BEL1	chr3	130224264	130224377	0.2603339720777443	11
FRA1	BEL1	chr3	130224528	130224653	0.2541825786506637	15
FRA1	BEL1	chr3	130460572	130460692	0.0756453423120089	20
FRA1	BEL1	chr3	130561808	130561933	0.1438622098963655	14
FRA1	BEL1	chr3	130562019	130562231	0.1423004658298776	13
FRA1	BEL1	chr3	130562387	130562512	0.1488833746898263	15
FRA1	BEL1	chr3	130639398	130639518	0.5302373581011351	13
FRA1	BEL1	chr3	130639737	130639862	0.6641848414099426	11
FRA1	BEL1	chr3	130863840	130863965	0.6084961767204757	9
FRA1	BEL1	chr3	130864180	130864300	0.0701282868305117	9
FRA1	BEL1	chr3	131410966	131411085	0.2419610304225689	8
FRA1	BEL1	chr3	131511446	131511566	0.7885581754928489	11
FRA1	BEL1	chr3	131511634	131511759	0.0	3
FRA1	BEL1	chr3	131646593	131646726	0.207196029776675	15
FRA1	BEL1	chr3	131836710	131836835	0.8102564102564103	8
FRA1	BEL1	chr3	131837056	131837176	0.6764346764346765	4
FRA1	BEL1	chr3	132028639	132028764	0.5802861685214628	13
FRA1	BEL1	chr3	132028956	132029076	0.5957763573104621	16
FRA1	BEL1	chr3	132089759	132089869	0.159204767178189	7
FRA1	BEL1	chr3	132090006	132090126	0.120855614973262	4
FRA1	BEL1	chr3	132090931	132091050	0.6822293048496856	6
FRA1	BEL1	chr3	132191836	132191956	0.0	2
FRA1	BEL1	chr3	132192055	132192180	0.1538461538461538	4
FRA1	BEL1	chr3	132213436	132213556	NA	1
FRA1	BEL1	chr3	132213658	132213783	0.2051282051282051	5
FRA1	BEL1	chr3	132376818	132376938	0.015941214262769	17
FRA1	BEL1	chr3	132420401	132420591	0.2104814599320094	16
FRA1	BEL1	chr3	132439505	132439625	0.8786982248520709	9
FRA1	BEL1	chr3	132522471	132522591	0.2574814098301191	6
FRA1	BEL1	chr3	132696758	132696878	0.1003996003996003	9
FRA1	BEL1	chr3	132912647	132912767	0.3147346480679814	12
FRA1	BEL1	chr3	132913145	132913265	0.0355164548712936	5
FRA1	BEL1	chr3	133032598	133032724	0.2817879020799851	17
FRA1	BEL1	chr3	133032847	133032967	0.1985285643822228	12
FRA1	BEL1	chr3	134159407	134159527	0.3866666666666667	7
FRA1	BEL1	chr3	134185438	134185558	0.2763902763902763	5
FRA1	BEL1	chr3	134969183	134969308	0.0615384615384614	5
FRA1	BEL1	chr3	134969322	134969442	0.2073578595317725	5
FRA1	BEL1	chr3	135164326	135164451	0.1591238949729515	10
FRA1	BEL1	chr3	135164626	135164746	0.089620905410379	10
FRA1	BEL1	chr3	135205645	135205765	0.0560928433268858	16
FRA1	BEL1	chr3	135205875	135206000	0.0649350649350649	14
FRA1	BEL1	chr3	135380520	135380645	0.2312771175249952	12
FRA1	BEL1	chr3	135380820	135380960	0.4883520033992949	17
FRA1	BEL1	chr3	135411807	135411927	0.3009931245225362	11
FRA1	BEL1	chr3	135412837	135412955	-0.0369721685992253	5
FRA1	BEL1	chr3	135413104	135413229	0.0541037909458962	7
FRA1	BEL1	chr3	135640318	135640438	0.095519864750634	13
FRA1	BEL1	chr3	135640451	135640576	0.0398297354819093	5
FRA1	BEL1	chr3	135640955	135641080	0.20559186637618	5
FRA1	BEL1	chr3	135641245	135641365	0.2895927601809954	3
FRA1	BEL1	chr3	135812725	135812850	0.2819037835986988	8
FRA1	BEL1	chr3	135812967	135813087	0.0235294117647059	2
FRA1	BEL1	chr3	136159608	136159728	0.07008547008547	17
FRA1	BEL1	chr3	136159870	136159995	0.1988754786486356	13
FRA1	BEL1	chr3	136332801	136332942	0.1142857142857143	4
FRA1	BEL1	chr3	136398584	136398704	0.0	5
FRA1	BEL1	chr3	136398792	136398917	0.4923199453862783	7
FRA1	BEL1	chr3	136969584	136969704	0.3846153846153846	4
FRA1	BEL1	chr3	136970006	136970131	0.089977694719074	3
FRA1	BEL1	chr3	137203155	137203280	0.2230598669623059	8
FRA1	BEL1	chr3	137380764	137380889	0.2374380496609798	18
FRA1	BEL1	chr3	137832759	137832879	0.1134751773049645	11
FRA1	BEL1	chr3	137890136	137890256	0.4843417820517056	9
FRA1	BEL1	chr3	137899049	137899169	0.2418906394810009	9
FRA1	BEL1	chr3	137968964	137969089	0.1428571428571429	2
FRA1	BEL1	chr3	137969315	137969435	0.75	3
FRA1	BEL1	chr3	138078234	138078359	0.3232323232323232	10
FRA1	BEL1	chr3	138811111	138811222	0.326758711374096	7
FRA1	BEL1	chr3	138888187	138888304	-0.0161568711187031	11
FRA1	BEL1	chr3	138981692	138981812	0.4327460249247959	8
FRA1	BEL1	chr3	138981894	138982014	0.3291339360703522	10
FRA1	BEL1	chr3	139245746	139245866	0.106060606060606	4
FRA1	BEL1	chr3	139376449	139376569	0.2911262911262912	11
FRA1	BEL1	chr3	139668382	139668502	0.1116883116883116	7
FRA1	BEL1	chr3	140052813	140052938	0.0105433901054339	15
FRA1	BEL1	chr3	140053005	140053124	0.0227813590259005	21
FRA1	BEL1	chr3	140185850	140185970	0.3209302325581395	5
FRA1	BEL1	chr3	141105051	141105176	0.1307409968615352	11
FRA1	BEL1	chr3	141105286	141105406	0.2140089418777942	6
FRA1	BEL1	chr3	141382491	141382616	0.3790849673202613	8
FRA1	BEL1	chr3	141609431	141609556	0.4476429992970088	9
FRA1	BEL1	chr3	141609707	141609943	0.2613571446745201	17
FRA1	BEL1	chr3	141610035	141610149	0.2879564879564879	9
FRA1	BEL1	chr3	141967509	141967634	0.2203489052804121	11
FRA1	BEL1	chr3	141967840	141967960	0.4766095972992524	8
FRA1	BEL1	chr3	142071754	142071879	0.1863920882223711	18
FRA1	BEL1	chr3	142072071	142072191	0.4075459424296633	14
FRA1	BEL1	chr3	142092997	142093116	0.2598469906162213	10
FRA1	BEL1	chr3	142093240	142093390	0.3305004017278168	13
FRA1	BEL1	chr3	142093665	142093785	-0.0387700534759358	9
FRA1	BEL1	chr3	142238727	142238847	0.0614280234533398	16
FRA1	BEL1	chr3	142501897	142502022	0.352814963008714	10
FRA1	BEL1	chr3	142502134	142502254	0.2712012844840169	8
FRA1	BEL1	chr3	142604960	142605085	0.1866028708133971	2
FRA1	BEL1	chr3	142605319	142605439	-0.0165289256198346	6
FRA1	BEL1	chr3	143416415	143416532	0.3258003766478343	5
FRA1	BEL1	chr3	143416718	143416836	0.2460629921259842	5
FRA1	BEL1	chr3	144034285	144034435	0.6208425720620842	2
FRA1	BEL1	chr3	144080663	144080783	0.1579829338742751	16
FRA1	BEL1	chr3	144290989	144291109	0.3245356793743891	5
FRA1	BEL1	chr3	144291175	144291300	0.309351276742581	11
FRA1	BEL1	chr3	144301139	144301375	0.2586793737236215	22
FRA1	BEL1	chr3	144301550	144301675	0.4737398195025314	13
FRA1	BEL1	chr3	144612802	144612919	0.1455938697318007	12
FRA1	BEL1	chr3	144613025	144613133	0.1793103448275862	15
FRA1	BEL1	chr3	144794120	144794245	-0.0358126721763084	8
FRA1	BEL1	chr3	144794352	144794472	0.0769230769230768	7
FRA1	BEL1	chr3	145089687	145089807	0.0182648401826483	11
FRA1	BEL1	chr3	145618283	145618408	0.8018575851393187	5
FRA1	BEL1	chr3	145662108	145662228	0.1561461794019933	3
FRA1	BEL1	chr3	145662353	145662478	0.0	1
FRA1	BEL1	chr3	145952670	145952790	0.1563307493540052	14
FRA1	BEL1	chr3	145952963	145953085	0.3465291909736355	12
FRA1	BEL1	chr3	146194220	146194339	0.0982976922826547	12
FRA1	BEL1	chr3	146529846	146529971	0.1073956346683619	7
FRA1	BEL1	chr3	146530042	146530162	0.0544217687074829	5
FRA1	BEL1	chr3	147856488	147856613	0.2510005717552887	6
FRA1	BEL1	chr3	147856689	147856809	0.2301883600270697	7
FRA1	BEL1	chr3	148188439	148188563	0.3489439853076216	9
FRA1	BEL1	chr3	148188859	148188978	0.3782505910165484	6
FRA1	BEL1	chr3	148224672	148224797	-0.0302072356866877	9
FRA1	BEL1	chr3	148224926	148225051	0.1044997486173956	11
FRA1	BEL1	chr3	148973309	148973434	-0.0070882642998027	18
FRA1	BEL1	chr3	148982817	148983031	0.1071428571428571	2
FRA1	BEL1	chr3	149131487	149131607	0.2447963800904976	4
FRA1	BEL1	chr3	149236278	149236398	NA	6
FRA1	BEL1	chr3	149609791	149609906	0.2900820986542151	7
FRA1	BEL1	chr3	149661714	149661838	0.3333333333333333	1
FRA1	BEL1	chr3	149661960	149662080	0.3268398268398268	5
FRA1	BEL1	chr3	149662306	149662431	0.2365056818181818	12
FRA1	BEL1	chr3	149672211	149672331	0.1205007824726134	7
FRA1	BEL1	chr3	149692500	149692736	0.3169110598374947	11
FRA1	BEL1	chr3	149692800	149692925	0.1619318181818181	4
FRA1	BEL1	chr3	150064891	150065001	0.1125710227272727	16
FRA1	BEL1	chr3	150385829	150385946	0.5955555555555556	16
FRA1	BEL1	chr3	150387697	150387817	-0.0367385192127459	10
FRA1	BEL1	chr3	150892622	150892742	0.0205933733948472	13
FRA1	BEL1	chr3	151790819	151790939	0.1846153846153845	10
FRA1	BEL1	chr3	151791034	151791159	0.3126583561366171	8
FRA1	BEL1	chr3	152642488	152642608	0.196078431372549	4
FRA1	BEL1	chr3	152642650	152642775	0.0856527977044476	3
FRA1	BEL1	chr3	152879080	152879205	0.182051282051282	11
FRA1	BEL1	chr4	18927	19047	NA	1
FRA1	BEL1	chr4	199469	199589	0.2333333333333334	2
FRA1	BEL1	chr4	199680	199805	0.1775641025641025	3
FRA1	BEL1	chr4	234974	235099	0.1428571428571429	3
FRA1	BEL1	chr4	423705	423830	0.1652762923351158	2
FRA1	BEL1	chr4	424057	424191	0.4888843205779566	10
FRA1	BEL1	chr4	427123	427243	NA	1
FRA1	BEL1	chr4	442190	442310	0.1418476260581524	12
FRA1	BEL1	chr4	442434	442559	0.502835538752363	9
FRA1	BEL1	chr4	442957	443077	0.0	5
FRA1	BEL1	chr4	443196	443313	0.0355029585798816	4
FRA1	BEL1	chr4	444151	444276	0.2736842105263157	7
FRA1	BEL1	chr4	444404	444524	0.0666666666666666	4
FRA1	BEL1	chr4	446517	446642	0.0854700854700854	3
FRA1	BEL1	chr4	446705	446825	0.0	6
FRA1	BEL1	chr4	526049	526174	0.2828282828282829	2
FRA1	BEL1	chr4	526344	526464	0.0428781744571217	4
FRA1	BEL1	chr4	537810	537929	0.2789243277048155	12
FRA1	BEL1	chr4	560266	560381	0.2713068181818181	8
FRA1	BEL1	chr4	691574	691699	0.2361111111111111	4
FRA1	BEL1	chr4	691768	691888	0.4565217391304348	5
FRA1	BEL1	chr4	747542	747769	0.0297008547008547	5
FRA1	BEL1	chr4	747826	747951	0.0485829959514169	3
FRA1	BEL1	chr4	757283	757408	0.6475812846946867	5
FRA1	BEL1	chr4	778176	778296	0.0127703727352542	7
FRA1	BEL1	chr4	778512	778637	0.0391164845384794	5
FRA1	BEL1	chr4	903390	903510	0.276056338028169	4
FRA1	BEL1	chr4	903621	903746	0.2118530070551393	13
FRA1	BEL1	chr4	1498973	1499093	0.090134439502224	11
FRA1	BEL1	chr4	1499253	1499378	0.0806913674560733	6
FRA1	BEL1	chr4	1766640	1766760	0.4048174048174048	5
FRA1	BEL1	chr4	1977610	1977730	-0.0742793791574279	7
FRA1	BEL1	chr4	1977826	1977951	0.0802372296577594	10
FRA1	BEL1	chr4	2331814	2331939	0.1949825783972125	20
FRA1	BEL1	chr4	2332101	2332221	0.2222222222222221	2
FRA1	BEL1	chr4	2403506	2403626	0.0483660130718954	6
FRA1	BEL1	chr4	2403718	2403843	0.0682749203459262	9
FRA1	BEL1	chr4	2406475	2406600	0.0647773279352228	4
FRA1	BEL1	chr4	2406700	2406820	0.1893491124260354	3
FRA1	BEL1	chr4	2588691	2588804	0.3197278911564626	6
FRA1	BEL1	chr4	2699757	2699877	0.446564734700328	6
FRA1	BEL1	chr4	2762807	2762927	0.1021567021567022	15
FRA1	BEL1	chr4	3048360	3048480	0.1614585254873025	7
FRA1	BEL1	chr4	3064089	3064209	0.1344537815126051	8
FRA1	BEL1	chr4	3075983	3076103	0.0625828072636582	12
FRA1	BEL1	chr4	3369342	3369467	0.3543460149958345	13
FRA1	BEL1	chr4	3448660	3448819	0.1759950087087634	18
FRA1	BEL1	chr4	3449114	3449236	0.0801123562629838	8
FRA1	BEL1	chr4	3477012	3477132	0.2031419284940411	7
FRA1	BEL1	chr4	4001606	4001726	0.1798985328397093	9
FRA1	BEL1	chr4	4036046	4036166	0.0	4
FRA1	BEL1	chr4	4342673	4342798	0.5684495684495684	13
FRA1	BEL1	chr4	4572280	4572400	0.1777777777777777	5
FRA1	BEL1	chr4	4572564	4572689	0.6004195804195804	5
FRA1	BEL1	chr4	5962836	5962961	0.2727272727272726	2
FRA1	BEL1	chr4	5963094	5963214	0.6844036697247706	10
FRA1	BEL1	chr4	5980195	5980315	-0.0721153846153847	4
FRA1	BEL1	chr4	6083613	6083733	0.0	2
FRA1	BEL1	chr4	6092206	6092326	0.2857142857142857	1
FRA1	BEL1	chr4	6457427	6457552	0.0555555555555555	4
FRA1	BEL1	chr4	6457667	6457787	-0.04648292883587	1
FRA1	BEL1	chr4	6461915	6462040	0.2324929971988795	8
FRA1	BEL1	chr4	6462245	6462365	NA	1
FRA1	BEL1	chr4	6463820	6463945	0.0	2
FRA1	BEL1	chr4	7065160	7065280	0.1176470588235293	7
FRA1	BEL1	chr4	7065397	7065522	0.0784313725490195	4
FRA1	BEL1	chr4	7071035	7071160	0.090461997019374	9
FRA1	BEL1	chr4	7071176	7071296	0.2099173553719008	4
FRA1	BEL1	chr4	7475399	7475523	0.2233462650423781	18
FRA1	BEL1	chr4	7508238	7508358	0.5066666666666666	4
FRA1	BEL1	chr4	7862731	7862854	0.3685897435897436	5
FRA1	BEL1	chr4	7922192	7922317	0.1822177822177822	11
FRA1	BEL1	chr4	8010467	8010584	0.0726904674273095	14
FRA1	BEL1	chr4	8041562	8041682	0.2298534798534798	14
FRA1	BEL1	chr4	8141557	8141677	0.1818181818181817	2
FRA1	BEL1	chr4	8415789	8415914	0.3170391061452514	14
FRA1	BEL1	chr4	8723568	8723688	0.093572181243414	6
FRA1	BEL1	chr4	9006084	9006204	0.3672438672438672	3
FRA1	BEL1	chr4	9640433	9640546	0.4627333568157801	6
FRA1	BEL1	chr4	9640647	9640767	0.0807239819004524	6
FRA1	BEL1	chr4	9892077	9892202	0.3375104427736007	7
FRA1	BEL1	chr4	9892303	9892423	0.3024691358024691	2
FRA1	BEL1	chr4	9893556	9893676	0.2236987818383167	6
FRA1	BEL1	chr4	9893886	9894011	0.182363315696649	11
FRA1	BEL1	chr4	10075882	10076007	0.4236801413739783	18
FRA1	BEL1	chr4	10076133	10076253	0.5493380406001765	19
FRA1	BEL1	chr4	10327055	10327180	0.3325942350332594	8
FRA1	BEL1	chr4	10585263	10585380	0.1411764705882352	8
FRA1	BEL1	chr4	10588722	10588839	0.0784313725490195	5
FRA1	BEL1	chr4	10588987	10589112	0.0	2
FRA1	BEL1	chr4	10687654	10687779	0.3599958094340116	9
FRA1	BEL1	chr4	10889120	10889240	0.023034888608659	8
FRA1	BEL1	chr4	10889418	10889543	0.0359929331996371	7
FRA1	BEL1	chr4	11205673	11205793	0.0767537901429115	15
FRA1	BEL1	chr4	11234445	11234570	0.1803814853142207	18
FRA1	BEL1	chr4	11234722	11234842	0.1631213828523245	12
FRA1	BEL1	chr4	11253447	11253572	0.0939460119270844	11
FRA1	BEL1	chr4	11609990	11610110	0.1089793866264454	8
FRA1	BEL1	chr4	12263135	12263255	0.0	1
FRA1	BEL1	chr4	12263347	12263472	-0.0424242424242424	1
FRA1	BEL1	chr4	12303988	12304113	0.0268853953064479	6
FRA1	BEL1	chr4	12304289	12304409	0.3014546367975154	12
FRA1	BEL1	chr4	12551319	12551439	0.6341557813255926	4
FRA1	BEL1	chr4	12567701	12567826	0.0882969170906913	11
FRA1	BEL1	chr4	12567912	12568032	0.3809676217199729	17
FRA1	BEL1	chr4	12921376	12921496	0.048091168091168	4
FRA1	BEL1	chr4	12979982	12980105	0.3033227127901683	4
FRA1	BEL1	chr4	13024732	13024857	NA	1
FRA1	BEL1	chr4	13308019	13308139	0.2762748935190515	4
FRA1	BEL1	chr4	13431774	13431888	0.2314814814814815	7
FRA1	BEL1	chr4	13432013	13432138	0.4007012271475081	9
FRA1	BEL1	chr4	13524277	13524397	0.2488581314878892	5
FRA1	BEL1	chr4	13630414	13630535	NA	3
FRA1	BEL1	chr4	13644904	13645029	0.1435185185185186	5
FRA1	BEL1	chr4	13854808	13854928	0.0	4
FRA1	BEL1	chr4	13861983	13862103	0.5096418732782368	2
FRA1	BEL1	chr4	13872764	13872882	0.1313469139556096	11
FRA1	BEL1	chr4	13982834	13982959	0.6816272965879265	4
FRA1	BEL1	chr4	13983042	13983162	0.9230769230769232	2
FRA1	BEL1	chr4	13983374	13983494	0.5942760942760942	2
FRA1	BEL1	chr4	13983670	13983795	NA	2
FRA1	BEL1	chr4	14029298	14029418	0.422693781314471	5
FRA1	BEL1	chr4	14195724	14195844	0.2910271546635183	7
FRA1	BEL1	chr4	14196070	14196195	0.4972567539412458	20
FRA1	BEL1	chr4	14243462	14243581	0.0618534008364516	6
FRA1	BEL1	chr4	14271992	14272113	0.6083333333333334	4
FRA1	BEL1	chr4	14459988	14460108	0.4007087365408205	5
FRA1	BEL1	chr4	14474292	14474412	-0.0805555555555557	5
FRA1	BEL1	chr4	14620457	14620577	0.0900571509708565	13
FRA1	BEL1	chr4	14705265	14705404	0.7333333333333334	2
FRA1	BEL1	chr4	15243000	15243120	0.0071301247771837	4
FRA1	BEL1	chr4	15465074	15465199	0.2381870781099324	2
FRA1	BEL1	chr4	15465511	15465631	0.4705882352941176	1
FRA1	BEL1	chr4	15832522	15832637	0.2299270621851266	20
FRA1	BEL1	chr4	15832770	15832874	0.4433944433944434	7
FRA1	BEL1	chr4	16064090	16064210	0.303030303030303	2
FRA1	BEL1	chr4	16064255	16064380	0.0442352941176471	1
FRA1	BEL1	chr4	16170684	16170803	0.1652132551133661	11
FRA1	BEL1	chr4	16864693	16864818	0.0	5
FRA1	BEL1	chr4	16864997	16865116	0.113035113035113	8
FRA1	BEL1	chr4	17304661	17304786	0.2043026418026417	9
FRA1	BEL1	chr4	17510536	17510659	0.2431781831106515	17
FRA1	BEL1	chr4	17594407	17594527	0.1760757994472956	7
FRA1	BEL1	chr4	17594609	17594734	0.1873360809291869	10
FRA1	BEL1	chr4	18238885	18239010	0.3907111309511731	9
FRA1	BEL1	chr4	18239197	18239350	0.3246262313925157	4
FRA1	BEL1	chr4	18239699	18239824	0.6153846153846154	3
FRA1	BEL1	chr4	18396817	18396942	0.0607728662774534	13
FRA1	BEL1	chr4	18397106	18397226	0.2550330770606114	9
FRA1	BEL1	chr4	18528268	18528388	0.481373501781665	6
FRA1	BEL1	chr4	18528511	18528635	0.47953216374269	9
FRA1	BEL1	chr4	18685118	18685238	0.0538720538720539	3
FRA1	BEL1	chr4	18685461	18685657	0.4660328777975837	23
FRA1	BEL1	chr4	18685828	18685948	0.7084898572501878	3
FRA1	BEL1	chr4	18831632	18831757	0.5600678232511223	12
FRA1	BEL1	chr4	18836517	18836661	0.1861471861471861	5
FRA1	BEL1	chr4	18836927	18837052	0.3168771526980482	6
FRA1	BEL1	chr4	20435969	20436082	0.8350533744724615	5
FRA1	BEL1	chr4	20436225	20436350	0.5393258426966291	7
FRA1	BEL1	chr4	20438908	20439027	1.0	2
FRA1	BEL1	chr4	20453671	20453788	0.146838562896957	20
FRA1	BEL1	chr4	20529112	20529237	0.2222222222222221	1
FRA1	BEL1	chr4	20529408	20529641	0.565360142463642	13
FRA1	BEL1	chr4	20732473	20732593	0.3156343656343656	13
FRA1	BEL1	chr4	20732681	20732793	0.0431449284660293	15
FRA1	BEL1	chr4	21466585	21466705	0.378607940944821	10
FRA1	BEL1	chr4	21676028	21676153	0.419912257140299	24
FRA1	BEL1	chr4	21676296	21676416	0.2087876764829513	11
FRA1	BEL1	chr4	22103093	22103218	0.7333333333333334	3
FRA1	BEL1	chr4	22103457	22103577	0.6820512820512821	7
FRA1	BEL1	chr4	22429994	22430114	0.0160474446188731	5
FRA1	BEL1	chr4	22430227	22430352	0.0765432098765432	6
FRA1	BEL1	chr4	22746472	22746591	1.0	3
FRA1	BEL1	chr4	23122157	23122277	0.580952380952381	7
FRA1	BEL1	chr4	23383413	23383535	0.1363636363636363	9
FRA1	BEL1	chr4	23383697	23383817	0.0	2
FRA1	BEL1	chr4	23384008	23384128	0.1538461538461538	1
FRA1	BEL1	chr4	23384289	23384414	0.694949494949495	5
FRA1	BEL1	chr4	23594375	23594500	0.3753712590487037	11
FRA1	BEL1	chr4	23594626	23594746	0.4183392536107903	12
FRA1	BEL1	chr4	23597093	23597218	0.0232649797867188	8
FRA1	BEL1	chr4	23597291	23597415	0.2963146769598382	7
FRA1	BEL1	chr4	23597417	23597527	0.1626794258373206	7
FRA1	BEL1	chr4	23597659	23597784	-0.0791788856304985	7
FRA1	BEL1	chr4	23633868	23633988	0.1676307692307691	6
FRA1	BEL1	chr4	23644705	23644825	0.2419637100488164	9
FRA1	BEL1	chr4	23732506	23732631	0.6441163003663004	16
FRA1	BEL1	chr4	23732774	23732889	0.6081768900651627	14
FRA1	BEL1	chr4	23986797	23986911	0.4031867975529947	14
FRA1	BEL1	chr4	24062530	24062655	0.4500953591862682	5
FRA1	BEL1	chr4	24062789	24062909	0.1979997872114055	7
FRA1	BEL1	chr4	24073915	24074035	0.3792936623125302	8
FRA1	BEL1	chr4	24248560	24248680	0.7575757575757575	4
FRA1	BEL1	chr4	24248885	24249010	0.789330430048993	7
