pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
BEL1	chrY	470621959	470621960	0.0	1	0	15	8
BEL1	chrY	487716791	487716792	0.0	1	0	15	8
FRA1	chrY	487716791	487716792	0.0	1	0	6	6
BEL1	chrY	492160661	492160662	0.0	1	0	10	9
FRA1	chrY	492160661	492160662	0.0	1	0	10	5
BEL1	chrY	492160933	492160934	0.0	1	0	10	9
FRA1	chrY	492160933	492160934	0.0	1	0	10	5
BEL1	chrY	494276392	494276393	0.0	1	0	21	7
FRA1	chrY	494276392	494276393	0.0	1	0	10	5
BEL1	chrY	496367759	496367760	0.0	1	0	15	8
FRA1	chrY	496367759	496367760	0.0	1	0	6	6
