pop	chromosome	window_pos_1	window_pos_2	avg_pi	no_sites	count_diffs	count_comparisons	count_missing
POL3	chrY	233292783	233292900	0.0	114	0	1700	914
FRA1	chrY	233292783	233292900	0.0	114	0	684	684
POL3	chrY	234660899	234660900	0.0	1	0	21	7
FRA1	chrY	234660899	234660900	0.0	1	0	10	5
POL3	chrY	234661279	234661328	0.0	1	0	21	7
FRA1	chrY	234661279	234661328	0.0	1	0	6	6
POL3	chrY	234661453	234661454	0.0	1	0	21	7
FRA1	chrY	234661453	234661454	0.0	1	0	6	6
POL3	chrY	234821414	234821415	0.0	1	0	21	7
FRA1	chrY	234821414	234821415	0.0	1	0	10	5
POL3	chrY	235173792	235173793	0.0	1	0	10	9
FRA1	chrY	235173792	235173793	0.0	1	0	10	5
FRA1	chrY	239462037	239462038	0.0	1	0	6	6
POL3	chrY	239462037	239462038	0.0	1	0	10	9
FRA1	chrY	239462397	239462398	0.0	1	0	6	6
POL3	chrY	239462397	239462398	0.0	1	0	10	9
FRA1	chrY	240202904	240202905	0.0	1	0	6	6
POL3	chrY	240202904	240202905	0.0	1	0	10	9
FRA1	chrY	240203075	240203076	0.0	1	0	10	5
POL3	chrY	240203075	240203076	0.0	1	0	10	9
POL3	chrY	242924654	242924655	0.0	1	0	10	9
FRA1	chrY	242924654	242924655	0.0	1	0	10	5
FRA1	chrY	246753566	246753567	0.0	1	0	6	6
POL3	chrY	246753566	246753567	0.0	1	0	15	8
FRA1	chrY	246753898	246753899	0.0	1	0	6	6
POL3	chrY	246753898	246753899	0.0	1	0	21	7
POL3	chrY	247268280	247268281	0.0	1	0	21	7
FRA1	chrY	247268280	247268281	0.0	1	0	6	6
POL3	chrY	249039313	249039314	0.0	1	0	15	8
FRA1	chrY	249039313	249039314	0.0	1	0	6	6
FRA1	chrY	252748190	252748191	0.0	1	0	10	5
POL3	chrY	252748190	252748191	0.0	1	0	21	7
FRA1	chrY	256803162	256803163	0.0	1	0	10	5
POL3	chrY	256803162	256803163	0.0	1	0	15	8
FRA1	chrY	256803708	256803709	0.0	1	0	6	6
POL3	chrY	256803708	256803709	0.0	1	0	15	8
FRA1	chrY	257041009	257041010	0.0	1	0	10	5
POL3	chrY	257041009	257041010	0.0	1	0	21	7
FRA1	chrY	258945690	258945691	0.0	1	0	10	5
POL3	chrY	258945690	258945691	0.0	1	0	21	7
FRA1	chrY	258945968	258945969	0.0	1	0	10	5
POL3	chrY	258945968	258945969	0.0	1	0	21	7
FRA1	chrY	259696935	259696936	0.0	1	0	10	5
POL3	chrY	259696935	259696936	0.0	1	0	21	7
FRA1	chrY	259697198	259697199	0.0	1	0	10	5
POL3	chrY	259697198	259697199	0.0	1	0	21	7
FRA1	chrY	262941858	262941859	0.0	1	0	6	6
POL3	chrY	262941858	262941859	0.0	1	0	15	8
FRA1	chrY	266802513	266802514	0.0	1	0	10	5
POL3	chrY	266802513	266802514	0.0	1	0	10	9
FRA1	chrY	268381746	268381747	0.0	1	0	10	5
POL3	chrY	268381746	268381747	0.0	1	0	10	9
POL3	chrY	268685511	268685512	0.0	1	0	10	9
FRA1	chrY	268685511	268685512	0.0	1	0	10	5
FRA1	chrY	268685876	268685877	0.0	1	0	10	5
POL3	chrY	268685876	268685877	0.0	1	0	15	8
FRA1	chrY	268700431	268700432	0.0	1	0	10	5
POL3	chrY	268700431	268700432	0.0	1	0	21	7
FRA1	chrY	268700672	268700673	0.0	1	0	10	5
POL3	chrY	268700672	268700673	0.0	1	0	21	7
FRA1	chrY	269024367	269024368	0.0	1	0	10	5
POL3	chrY	269024367	269024368	0.0	1	0	21	7
FRA1	chrY	270483639	270483640	0.0	1	0	10	5
POL3	chrY	270483639	270483640	0.0	1	0	21	7
FRA1	chrY	270797089	270797090	0.0	1	0	10	5
POL3	chrY	270797089	270797090	0.0	1	0	21	7
FRA1	chrY	270797338	270797339	0.0	1	0	10	5
POL3	chrY	270797338	270797339	0.0	1	0	21	7
FRA1	chrY	272303874	272303991	0.0034843205574912	116	4	1148	583
POL3	chrY	272303874	272303991	0.0	116	0	1496	977
FRA1	chrY	272304130	272304255	0.0041551246537396	105	3	722	607
POL3	chrY	272304130	272304255	0.0	105	0	1305	894
POL3	chrY	273787870	273787871	0.0	1	0	15	8
FRA1	chrY	273787870	273787871	0.0	1	0	10	5
POL3	chrY	274464480	274464481	0.0	1	0	21	7
FRA1	chrY	274464480	274464481	0.0	1	0	10	5
FRA1	chrY	275522116	275522117	0.0	1	0	10	5
POL3	chrY	275522116	275522117	0.0	1	0	21	7
POL3	chrY	276470853	276470854	0.0	1	0	21	7
FRA1	chrY	276470853	276470854	0.0	1	0	10	5
POL3	chrY	278943337	278943338	0.0	1	0	15	8
FRA1	chrY	278943337	278943338	0.0	1	0	10	5
POL3	chrY	279496852	279496853	0.0	1	0	21	7
FRA1	chrY	279496852	279496853	0.0	1	0	6	6
POL3	chrY	280392768	280392769	0.0	1	0	15	8
FRA1	chrY	280392768	280392769	0.0	1	0	10	5
POL3	chrY	280519639	280519640	0.0	1	0	21	7
FRA1	chrY	280519639	280519640	0.0	1	0	10	5
POL3	chrY	282317352	282317353	0.0	1	0	15	8
FRA1	chrY	282317352	282317353	0.0	1	0	10	5
POL3	chrY	287736658	287736659	0.0	1	0	21	7
FRA1	chrY	287736658	287736659	0.0	1	0	10	5
FRA1	chrY	288219026	288219027	0.0	1	0	10	5
POL3	chrY	288219026	288219027	0.0	1	0	21	7
FRA1	chrY	288301106	288301107	0.0	1	0	6	6
POL3	chrY	288301106	288301107	0.0	1	0	15	8
FRA1	chrY	288301604	288301605	0.0	1	0	10	5
POL3	chrY	288301604	288301605	0.0	1	0	21	7
POL3	chrY	288429288	288429289	0.0	1	0	21	7
FRA1	chrY	288429288	288429289	0.0	1	0	6	6
POL3	chrY	288743357	288743358	0.0	1	0	21	7
FRA1	chrY	288743357	288743358	0.0	1	0	10	5
POL3	chrY	288743631	288743632	0.0	1	0	21	7
FRA1	chrY	288743631	288743632	0.0	1	0	10	5
POL3	chrY	289253201	289253202	0.0	1	0	21	7
FRA1	chrY	289253201	289253202	0.0	1	0	10	5
FRA1	chrY	289253431	289253432	0.0	1	0	10	5
POL3	chrY	289253431	289253432	0.0	1	0	21	7
POL3	chrY	290448993	290448994	0.0	1	0	10	9
FRA1	chrY	290448993	290448994	0.0	1	0	10	5
POL3	chrY	290449269	290449270	0.0	1	0	21	7
FRA1	chrY	290449269	290449270	0.0	1	0	10	5
POL3	chrY	291520963	291520964	0.0	1	0	21	7
FRA1	chrY	291520963	291520964	0.0	1	0	10	5
POL3	chrY	291521279	291521280	0.0	1	0	21	7
FRA1	chrY	291521279	291521280	0.0	1	0	10	5
POL3	chrY	291663126	291663127	0.0	1	0	21	7
FRA1	chrY	291663126	291663127	0.0	1	0	6	6
FRA1	chrY	291663264	291663265	0.0	1	0	6	6
POL3	chrY	291663264	291663265	0.0	1	0	21	7
POL3	chrY	295224636	295224756	0.0	114	0	1634	928
FRA1	chrY	295224636	295224756	0.0	114	0	684	684
FRA1	chrY	295589570	295589571	0.0	1	0	10	5
POL3	chrY	295589570	295589571	0.0	1	0	10	9
FRA1	chrY	295589836	295589837	0.0	1	0	10	5
POL3	chrY	295589836	295589837	0.0	1	0	10	9
FRA1	chrY	296077469	296077470	0.0	1	0	10	5
POL3	chrY	296077469	296077470	0.0	1	0	15	8
POL3	chrY	296087959	296087960	0.0	1	0	15	8
FRA1	chrY	296087959	296087960	0.0	1	0	6	6
FRA1	chrY	296325326	296325327	0.0	1	0	10	5
POL3	chrY	296325326	296325327	0.0	1	0	21	7
POL3	chrY	296461108	296461109	0.0	1	0	10	9
FRA1	chrY	296461108	296461109	0.0	1	0	6	6
FRA1	chrY	297817683	297817684	0.0	1	0	10	5
POL3	chrY	297817683	297817684	0.0	1	0	10	9
FRA1	chrY	300158648	300158649	0.0	1	0	6	6
POL3	chrY	300158648	300158649	0.0	1	0	10	9
FRA1	chrY	302615413	302615414	0.0	1	0	10	5
POL3	chrY	302615413	302615414	0.0	1	0	21	7
FRA1	chrY	304616573	304616574	0.0	1	0	10	5
POL3	chrY	304616573	304616574	0.0	1	0	21	7
FRA1	chrY	304879657	304879658	0.0	1	0	10	5
POL3	chrY	304879657	304879658	0.0	1	0	21	7
POL3	chrY	305203375	305203376	0.0	1	0	10	9
FRA1	chrY	305203375	305203376	0.0	1	0	6	6
FRA1	chrY	305203528	305203529	0.0	1	0	6	6
POL3	chrY	305203528	305203529	0.0	1	0	10	9
POL3	chrY	307588785	307588786	0.0	1	0	21	7
FRA1	chrY	307588785	307588786	0.0	1	0	10	5
FRA1	chrY	309632973	309632974	0.0	1	0	6	6
POL3	chrY	309632973	309632974	0.0	1	0	10	9
POL3	chrY	310369912	310369913	0.0	1	0	21	7
FRA1	chrY	310369912	310369913	0.0	1	0	10	5
POL3	chrY	310438186	310438187	0.0	1	0	10	9
FRA1	chrY	310438186	310438187	0.0	1	0	10	5
FRA1	chrY	310438519	310438520	0.0	1	0	10	5
POL3	chrY	310438519	310438520	0.0	1	0	10	9
FRA1	chrY	310884582	310884583	0.0	1	0	10	5
POL3	chrY	310884582	310884583	0.0	1	0	21	7
FRA1	chrY	310884871	310884872	0.0	1	0	10	5
POL3	chrY	310884871	310884872	0.0	1	0	21	7
FRA1	chrY	311212012	311212013	0.0	1	0	10	5
POL3	chrY	311212012	311212013	0.0	1	0	21	7
FRA1	chrY	313908887	313908888	0.0	1	0	10	5
POL3	chrY	313908887	313908888	0.0	1	0	10	9
POL3	chrY	318459547	318459548	0.2857142857142857	1	6	21	7
FRA1	chrY	318459547	318459548	0.0	1	0	10	5
FRA1	chrY	318485442	318485443	0.0	1	0	10	5
POL3	chrY	318485442	318485443	0.0	1	0	15	8
FRA1	chrY	327259098	327259218	0.0	113	0	694	674
POL3	chrY	327259098	327259218	0.0	113	0	2246	813
FRA1	chrY	327501867	327501868	0.0	1	0	6	6
POL3	chrY	327501867	327501868	0.0	1	0	10	9
FRA1	chrY	328931887	328931888	0.0	1	0	10	5
POL3	chrY	328931887	328931888	0.0	1	0	15	8
FRA1	chrY	328932159	328932160	0.0	1	0	10	5
POL3	chrY	328932159	328932160	0.0	1	0	15	8
FRA1	chrY	332141623	332141624	0.0	1	0	10	5
POL3	chrY	332141623	332141624	0.0	1	0	10	9
FRA1	chrY	332653340	332653341	0.0	1	0	10	5
POL3	chrY	332653340	332653341	0.0	1	0	10	9
POL3	chrY	334379732	334379847	0.0	114	0	2352	805
FRA1	chrY	334379732	334379847	0.0058479532163742	114	4	684	684
FRA1	chrY	334519008	334519009	0.0	1	0	6	6
POL3	chrY	334519008	334519009	0.0	1	0	15	8
FRA1	chrY	336384379	336384380	0.0	1	0	10	5
POL3	chrY	336384379	336384380	0.0	1	0	21	7
FRA1	chrY	336384619	336384620	0.0	1	0	10	5
POL3	chrY	336384619	336384620	0.0	1	0	21	7
POL3	chrY	336695473	336695474	0.0	1	0	15	8
FRA1	chrY	336695473	336695474	0.0	1	0	10	5
FRA1	chrY	336695742	336695743	0.0	1	0	10	5
POL3	chrY	336695742	336695743	0.0	1	0	15	8
FRA1	chrY	338206239	338206240	0.0	1	0	10	5
POL3	chrY	338206239	338206240	0.0	1	0	21	7
FRA1	chrY	339366403	339366404	0.0	1	0	10	5
POL3	chrY	339366403	339366404	0.0	1	0	21	7
POL3	chrY	339903513	339903514	0.0	1	0	21	7
FRA1	chrY	339903513	339903514	0.0	1	0	6	6
POL3	chrY	341878100	341878101	0.0	1	0	21	7
FRA1	chrY	341878100	341878101	0.0	1	0	10	5
POL3	chrY	342817952	342817953	0.0	1	0	15	8
FRA1	chrY	342817952	342817953	0.0	1	0	10	5
POL3	chrY	342818267	342818268	0.0	1	0	15	8
FRA1	chrY	342818267	342818268	0.0	1	0	10	5
POL3	chrY	343598273	343598274	0.0	1	0	21	7
FRA1	chrY	343598273	343598274	0.0	1	0	10	5
POL3	chrY	344115401	344115402	0.0	1	0	21	7
FRA1	chrY	344115401	344115402	0.0	1	0	10	5
POL3	chrY	348442488	348442489	0.0	1	0	10	9
FRA1	chrY	348442488	348442489	0.0	1	0	6	6
FRA1	chrY	348442743	348442744	0.0	1	0	6	6
POL3	chrY	348442743	348442744	0.0	1	0	10	9
FRA1	chrY	349084887	349084888	0.0	1	0	10	5
POL3	chrY	349084887	349084888	0.0	1	0	15	8
POL3	chrY	350473235	350473236	0.0	1	0	21	7
FRA1	chrY	350473235	350473236	0.0	1	0	10	5
FRA1	chrY	351808683	351808684	0.0	1	0	10	5
POL3	chrY	351808683	351808684	0.0	1	0	21	7
POL3	chrY	352067335	352067455	0.0	120	0	1200	1080
FRA1	chrY	352067335	352067455	0.0	120	0	1132	617
POL3	chrY	352067583	352067708	0.0	124	0	1240	1116
FRA1	chrY	352067583	352067708	0.0032362459546925	124	4	1236	621
FRA1	chrY	353756342	353756343	0.0	1	0	10	5
POL3	chrY	353756342	353756343	0.0	1	0	21	7
FRA1	chrY	353874036	353874037	0.0	1	0	10	5
POL3	chrY	353874036	353874037	0.0	1	0	15	8
FRA1	chrY	353874355	353874356	0.0	1	0	10	5
POL3	chrY	353874355	353874356	0.0	1	0	15	8
POL3	chrY	354634272	354634273	0.0	1	0	21	7
FRA1	chrY	354634272	354634273	0.0	1	0	10	5
POL3	chrY	355956217	355956218	0.0	1	0	21	7
FRA1	chrY	355956217	355956218	0.0	1	0	10	5
FRA1	chrY	356560561	356560562	0.0	1	0	6	6
POL3	chrY	356560561	356560562	0.0	1	0	10	9
FRA1	chrY	356605845	356605846	0.0	1	0	6	6
POL3	chrY	356605845	356605846	0.0	1	0	15	8
POL3	chrY	357759549	357759550	0.0	1	0	15	8
FRA1	chrY	357759549	357759550	0.0	1	0	10	5
POL3	chrY	358296524	358296525	0.0	1	0	10	9
FRA1	chrY	358296524	358296525	0.0	1	0	6	6
FRA1	chrY	358296881	358296882	0.0	1	0	10	5
POL3	chrY	358296881	358296882	0.0	1	0	21	7
POL3	chrY	358556500	358556501	0.0	1	0	21	7
FRA1	chrY	358556500	358556501	0.0	1	0	10	5
POL3	chrY	358556865	358556866	0.0	1	0	21	7
FRA1	chrY	358556865	358556866	0.0	1	0	10	5
FRA1	chrY	359114414	359114415	0.0	1	0	6	6
POL3	chrY	359114414	359114415	0.0	1	0	21	7
POL3	chrY	359184478	359184479	0.0	1	0	21	7
FRA1	chrY	359184478	359184479	0.0	1	0	6	6
FRA1	chrY	361096366	361096367	0.0	1	0	10	5
POL3	chrY	361096366	361096367	0.0	1	0	21	7
FRA1	chrY	363596097	363596098	0.0	1	0	6	6
POL3	chrY	363596097	363596098	0.0	1	0	10	9
POL3	chrY	364490706	364490707	0.0	1	0	21	7
FRA1	chrY	364490706	364490707	0.0	1	0	10	5
POL3	chrY	364655413	364655414	0.0	1	0	21	7
FRA1	chrY	364655413	364655414	0.0	1	0	10	5
FRA1	chrY	367275953	367275954	0.0	1	0	10	5
POL3	chrY	367275953	367275954	0.0	1	0	21	7
FRA1	chrY	367276243	367276244	0.0	1	0	10	5
POL3	chrY	367276243	367276244	0.0	1	0	21	7
FRA1	chrY	370011868	370011869	0.0	1	0	10	5
POL3	chrY	370011868	370011869	0.0	1	0	10	9
FRA1	chrY	372767584	372767585	0.0	1	0	10	5
POL3	chrY	372767584	372767585	0.0	1	0	15	8
POL3	chrY	374246831	374246832	0.0	1	0	21	7
FRA1	chrY	374246831	374246832	0.0	1	0	10	5
POL3	chrY	375433845	375433846	0.0	1	0	21	7
FRA1	chrY	375433845	375433846	0.0	1	0	6	6
FRA1	chrY	375787427	375787428	0.0	1	0	6	6
POL3	chrY	375787427	375787428	0.0	1	0	10	9
POL3	chrY	376306408	376306409	0.0	1	0	15	8
FRA1	chrY	376306408	376306409	0.0	1	0	10	5
FRA1	chrY	376441620	376441621	0.0	1	0	10	5
POL3	chrY	376441620	376441621	0.0	1	0	21	7
POL3	chrY	377099302	377099303	0.0	1	0	21	7
FRA1	chrY	377099302	377099303	0.0	1	0	6	6
FRA1	chrY	377099628	377099629	0.0	1	0	6	6
POL3	chrY	377099628	377099629	0.0	1	0	21	7
FRA1	chrY	377899464	377899586	0.0	122	0	732	732
POL3	chrY	377899464	377899586	0.0	122	0	2562	854
FRA1	chrY	378049820	378049821	0.0	1	0	10	5
POL3	chrY	378049820	378049821	0.5333333333333333	1	8	15	8
POL3	chrY	378652395	378652396	0.0	1	0	10	9
FRA1	chrY	378652395	378652396	0.0	1	0	10	5
FRA1	chrY	378652730	378652731	0.0	1	0	10	5
POL3	chrY	378652730	378652731	0.0	1	0	15	8
POL3	chrY	379504777	379504778	0.0	1	0	21	7
FRA1	chrY	379504777	379504778	0.0	1	0	6	6
FRA1	chrY	379604416	379604417	0.0	1	0	6	6
POL3	chrY	379604416	379604417	0.0	1	0	15	8
FRA1	chrY	381282914	381282915	0.0	1	0	6	6
POL3	chrY	381282914	381282915	0.0	1	0	21	7
FRA1	chrY	381798759	381798760	0.0	1	0	6	6
POL3	chrY	381798759	381798760	0.0	1	0	10	9
FRA1	chrY	381799035	381799036	0.0	1	0	10	5
POL3	chrY	381799035	381799036	0.0	1	0	15	8
POL3	chrY	384521792	384521793	0.0	1	0	21	7
FRA1	chrY	384521792	384521793	0.0	1	0	10	5
POL3	chrY	384522971	384522972	0.0	1	0	10	9
FRA1	chrY	384522971	384522972	0.0	1	0	10	5
POL3	chrY	385235218	385235219	0.0	1	0	21	7
FRA1	chrY	385235218	385235219	0.0	1	0	10	5
POL3	chrY	386279499	386279500	0.0	1	0	15	8
FRA1	chrY	386279499	386279500	0.0	1	0	6	6
POL3	chrY	386279913	386279914	0.0	1	0	15	8
FRA1	chrY	386279913	386279914	0.0	1	0	6	6
FRA1	chrY	388000873	388000874	0.0	1	0	10	5
POL3	chrY	388000873	388000874	0.0	1	0	15	8
FRA1	chrY	388103985	388103986	0.0	1	0	6	6
POL3	chrY	388103985	388103986	0.0	1	0	10	9
POL3	chrY	388104300	388104301	0.0	1	0	10	9
FRA1	chrY	388104300	388104301	0.0	1	0	10	5
POL3	chrY	388333601	388333602	0.0	1	0	21	7
FRA1	chrY	388333601	388333602	0.0	1	0	10	5
FRA1	chrY	388333819	388333820	0.0	1	0	10	5
POL3	chrY	388333819	388333820	0.0	1	0	21	7
FRA1	chrY	388542282	388542283	0.0	1	0	10	5
POL3	chrY	388542282	388542283	0.0	1	0	15	8
FRA1	chrY	388601465	388601466	0.0	1	0	10	5
POL3	chrY	388601465	388601466	0.0	1	0	15	8
FRA1	chrY	388866847	388866848	0.0	1	0	6	6
POL3	chrY	388866847	388866848	0.0	1	0	21	7
FRA1	chrY	388867094	388867095	0.0	1	0	6	6
POL3	chrY	388867094	388867095	0.0	1	0	21	7
FRA1	chrY	389364374	389364375	0.0	1	0	6	6
POL3	chrY	389364374	389364375	0.0	1	0	15	8
FRA1	chrY	390293429	390293430	0.0	1	0	10	5
POL3	chrY	390293429	390293430	0.0	1	0	15	8
POL3	chrY	393700022	393700023	0.0	1	0	21	7
FRA1	chrY	393700022	393700023	0.0	1	0	10	5
FRA1	chrY	394297792	394297793	0.0	1	0	6	6
POL3	chrY	394297792	394297793	0.0	1	0	21	7
FRA1	chrY	394303106	394303107	0.0	1	0	10	5
POL3	chrY	394303106	394303107	0.0	1	0	21	7
POL3	chrY	397638768	397638769	0.0	1	0	10	9
FRA1	chrY	397638768	397638769	0.0	1	0	10	5
FRA1	chrY	400645481	400645598	0.0	105	0	630	630
POL3	chrY	400645481	400645598	0.0037914691943127	105	4	1055	944
FRA1	chrY	401621415	401621416	0.0	1	0	10	5
POL3	chrY	401621415	401621416	0.0	1	0	15	8
FRA1	chrY	401956683	401956684	0.0	1	0	10	5
POL3	chrY	401956683	401956684	0.0	1	0	15	8
POL3	chrY	403235226	403235227	0.0	1	0	15	8
FRA1	chrY	403235226	403235227	0.0	1	0	6	6
POL3	chrY	403629562	403629563	0.0	1	0	10	9
FRA1	chrY	403629562	403629563	0.0	1	0	6	6
FRA1	chrY	403629829	403629830	NA	0	NA	NA	NA
POL3	chrY	403629829	403629830	NA	0	NA	NA	NA
POL3	chrY	404042582	404042583	0.0	1	0	21	7
FRA1	chrY	404042582	404042583	0.0	1	0	6	6
POL3	chrY	407324495	407324496	0.0	1	0	21	7
FRA1	chrY	407324495	407324496	0.0	1	0	6	6
FRA1	chrY	407467115	407467116	0.0	1	0	10	5
POL3	chrY	407467115	407467116	0.0	1	0	21	7
FRA1	chrY	407467321	407467322	0.0	1	0	10	5
POL3	chrY	407467321	407467322	0.0	1	0	21	7
POL3	chrY	407779069	407779070	0.0	1	0	15	8
FRA1	chrY	407779069	407779070	0.0	1	0	6	6
POL3	chrY	407779207	407779332	0.0	114	0	1140	1026
FRA1	chrY	407779207	407779332	0.0	114	0	684	684
POL3	chrY	408920268	408920269	0.0	1	0	21	7
FRA1	chrY	408920268	408920269	0.0	1	0	10	5
POL3	chrY	408950200	408950201	0.0	1	0	10	9
FRA1	chrY	408950200	408950201	0.0	1	0	6	6
POL3	chrY	410406223	410406224	0.0	1	0	15	8
FRA1	chrY	410406223	410406224	0.0	1	0	10	5
POL3	chrY	413429647	413429648	0.0	1	0	21	7
FRA1	chrY	413429647	413429648	0.0	1	0	10	5
POL3	chrY	413478709	413478710	0.0	1	0	10	9
FRA1	chrY	413478709	413478710	0.5	1	3	6	6
POL3	chrY	413612250	413612251	0.0	1	0	21	7
FRA1	chrY	413612250	413612251	0.0	1	0	6	6
FRA1	chrY	414347878	414347879	0.0	1	0	10	5
POL3	chrY	414347878	414347879	0.0	1	0	21	7
POL3	chrY	414419067	414419068	0.0	1	0	21	7
FRA1	chrY	414419067	414419068	0.0	1	0	10	5
POL3	chrY	416072626	416072627	0.0	1	0	15	8
FRA1	chrY	416072626	416072627	0.0	1	0	10	5
POL3	chrY	416569409	416569410	0.0	1	0	10	9
FRA1	chrY	416569409	416569410	0.0	1	0	10	5
FRA1	chrY	416578744	416578745	0.0	1	0	10	5
POL3	chrY	416578744	416578745	0.0	1	0	21	7
POL3	chrY	421671581	421671582	0.0	1	0	21	7
FRA1	chrY	421671581	421671582	0.0	1	0	10	5
FRA1	chrY	421671889	421671890	0.0	1	0	10	5
POL3	chrY	421671889	421671890	0.0	1	0	21	7
POL3	chrY	422437921	422437922	0.0	1	0	15	8
FRA1	chrY	422437921	422437922	0.0	1	0	10	5
FRA1	chrY	422438083	422438084	0.0	1	0	10	5
POL3	chrY	422438083	422438084	0.0	1	0	15	8
FRA1	chrY	423408542	423408550	NA	0	NA	NA	NA
POL3	chrY	423408542	423408550	NA	0	NA	NA	NA
FRA1	chrY	423408603	423408604	0.0	1	0	6	6
POL3	chrY	423408603	423408604	0.0	1	0	21	7
FRA1	chrY	423527417	423527418	0.0	1	0	10	5
POL3	chrY	423527417	423527418	0.0	1	0	21	7
FRA1	chrY	423527763	423527764	0.0	1	0	10	5
POL3	chrY	423527763	423527764	0.0	1	0	21	7
POL3	chrY	424350047	424350048	0.0	1	0	15	8
FRA1	chrY	424350047	424350048	0.0	1	0	10	5
POL3	chrY	424375926	424376051	0.0034782608695652	115	4	1150	1035
FRA1	chrY	424375926	424376051	0.0	115	0	690	690
FRA1	chrY	424376195	424376315	0.0	118	0	724	704
POL3	chrY	424376195	424376315	0.0	118	0	1224	1054
POL3	chrY	425133679	425133680	0.0	1	0	15	8
FRA1	chrY	425133679	425133680	0.0	1	0	6	6
POL3	chrY	425133970	425133971	0.0	1	0	15	8
FRA1	chrY	425133970	425133971	0.0	1	0	6	6
FRA1	chrY	427881076	427881077	0.0	1	0	10	5
POL3	chrY	427881076	427881077	0.0	1	0	21	7
POL3	chrY	428890163	428890164	0.0	1	0	21	7
FRA1	chrY	428890163	428890164	0.0	1	0	10	5
POL3	chrY	429365672	429365673	0.0	1	0	21	7
FRA1	chrY	429365672	429365673	0.0	1	0	10	5
POL3	chrY	429365850	429365851	0.0	1	0	21	7
FRA1	chrY	429365850	429365851	0.0	1	0	10	5
FRA1	chrY	432112859	432112860	0.0	1	0	6	6
POL3	chrY	432112859	432112860	0.0	1	0	21	7
FRA1	chrY	432113222	432113223	0.0	1	0	6	6
POL3	chrY	432113222	432113223	0.0	1	0	15	8
FRA1	chrY	432125226	432125227	0.0	1	0	10	5
POL3	chrY	432125226	432125227	0.0	1	0	15	8
FRA1	chrY	432125552	432125553	0.0	1	0	10	5
POL3	chrY	432125552	432125553	0.0	1	0	21	7
POL3	chrY	436629031	436629032	0.0	1	0	15	8
FRA1	chrY	436629031	436629032	0.0	1	0	10	5
FRA1	chrY	436882201	436882202	0.0	1	0	10	5
POL3	chrY	436882201	436882202	0.0	1	0	21	7
FRA1	chrY	436996330	436996331	0.0	1	0	6	6
POL3	chrY	436996330	436996331	0.0	1	0	15	8
POL3	chrY	437443920	437444042	0.0	104	0	1040	936
FRA1	chrY	437443920	437444042	0.0	104	0	624	624
FRA1	chrY	437444161	437444276	0.0	106	0	636	636
POL3	chrY	437444161	437444276	0.0	106	0	1060	954
FRA1	chrY	437485189	437485190	0.0	1	0	6	6
POL3	chrY	437485189	437485190	0.0	1	0	10	9
FRA1	chrY	439284063	439284064	0.0	1	0	6	6
POL3	chrY	439284063	439284064	0.0	1	0	21	7
POL3	chrY	442912720	442912721	0.0	1	0	21	7
FRA1	chrY	442912720	442912721	0.0	1	0	10	5
FRA1	chrY	444356956	444356957	0.0	1	0	6	6
POL3	chrY	444356956	444356957	0.0	1	0	15	8
FRA1	chrY	444357248	444357249	0.0	1	0	10	5
POL3	chrY	444357248	444357249	0.0	1	0	21	7
POL3	chrY	448346408	448346409	0.0	1	0	10	9
FRA1	chrY	448346408	448346409	0.0	1	0	10	5
FRA1	chrY	449091445	449091446	0.0	1	0	10	5
POL3	chrY	449091445	449091446	0.0	1	0	21	7
FRA1	chrY	449256183	449256184	0.0	1	0	10	5
POL3	chrY	449256183	449256184	0.0	1	0	21	7
FRA1	chrY	450047581	450047582	0.0	1	0	10	5
POL3	chrY	450047581	450047582	0.0	1	0	21	7
FRA1	chrY	450091304	450091305	0.0	1	0	6	6
POL3	chrY	450091304	450091305	0.0	1	0	10	9
FRA1	chrY	452923581	452923582	0.0	1	0	6	6
POL3	chrY	452923581	452923582	0.0	1	0	21	7
FRA1	chrY	455025486	455025487	0.0	1	0	10	5
POL3	chrY	455025486	455025487	0.0	1	0	15	8
FRA1	chrY	455025719	455025720	0.0	1	0	10	5
POL3	chrY	455025719	455025720	0.0	1	0	15	8
POL3	chrY	455493498	455493499	0.0	1	0	10	9
FRA1	chrY	455493498	455493499	0.0	1	0	10	5
FRA1	chrY	459085503	459085504	0.0	1	0	10	5
POL3	chrY	459085503	459085504	0.0	1	0	21	7
FRA1	chrY	459085728	459085729	0.0	1	0	10	5
POL3	chrY	459085728	459085729	0.0	1	0	21	7
FRA1	chrY	460375378	460375379	0.0	1	0	10	5
POL3	chrY	460375378	460375379	0.0	1	0	21	7
FRA1	chrY	463660097	463660098	0.0	1	0	10	5
POL3	chrY	463660097	463660098	0.0	1	0	21	7
POL3	chrY	464370684	464370685	0.0	1	0	15	8
FRA1	chrY	464370684	464370685	0.0	1	0	10	5
POL3	chrY	464370952	464370953	0.0	1	0	15	8
FRA1	chrY	464370952	464370953	0.0	1	0	10	5
POL3	chrY	466574545	466574546	0.0	1	0	10	9
FRA1	chrY	466574545	466574546	0.0	1	0	10	5
FRA1	chrY	466950772	466950773	0.0	1	0	10	5
POL3	chrY	466950772	466950773	0.0	1	0	21	7
POL3	chrY	466951064	466951065	0.0	1	0	21	7
FRA1	chrY	466951064	466951065	0.0	1	0	6	6
POL3	chrY	468753791	468753792	0.0	1	0	21	7
FRA1	chrY	468753791	468753792	0.0	1	0	10	5
